Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Spencer Strider","ATL",14,7,,3.47231,29,27,,,160.7,652,126,66,62,20,44,1,9,222,12.4331,2.46422,5.04545,1.1201,0.340491,0.0674847,0.2730061262845993,0.210351,1.05787,0.296919,0.732394,,,3.09947,4.37911,4.02952,999,,,,"27498"
"Logan Webb","SFG",12,8,,3.41772,29,29,,,181.7,753,175,74,69,17,39,0,7,156,7.72702,1.93176,4,0.842047,0.207171,0.0517928,0.15537849068641663,0.247525,1.17777,0.29588,0.736067,,,3.51371,3.80026,4.22615,999,,,,"17995"
"Corbin Burnes","MIL",9,7,,3.51774,28,28,,,166.3,688,141,70,65,17,51,0,8,174,9.41672,2.76007,3.41176,0.920024,0.252907,0.0741279,0.17877907305955887,0.224165,1.15454,0.283105,0.725327,,,3.5557,3.7937,3.9267,999,,,,"19361"
"Yoshinobu Yamamoto","LAD",14,7,,3.53757,26,26,,,173,680,135,74,68,23,33,1,5,168,8.73988,1.71676,5.09091,1.19653,0.247059,0.0485294,0.1985294111073017,0.21028,0.971098,0.248337,0.692194,,,3.70013,3.71,3.74778,999,,,,"sa3023345"
"Aaron Nola","PHI",9,8,,4.24204,26,26,,,157,651,154,79,74,20,32,1,5,154,8.82803,1.83439,4.8125,1.1465,0.236559,0.0491551,0.18740399181842804,0.250814,1.18471,0.304545,0.677215,,,3.65631,3.52657,2.37754,999,,,,"16149"
"Sandy Alcantara","MIA",9,9,,3.68182,27,27,,,176,728,165,77,72,19,41,1,7,151,7.72159,2.09659,3.68293,0.971591,0.207418,0.0563187,0.15109889581799507,0.242647,1.17045,0.286275,0.719064,,,3.76072,3.40403,3.86595,999,,,,"18684"
"Bobby Miller","LAD",11,7,,3.75252,27,27,,,148.7,612,129,66,62,15,40,0,7,137,8.29186,2.42098,3.425,0.907868,0.223856,0.0653595,0.15849673002958298,0.228319,1.13652,0.276029,0.695946,,,3.67199,3.22889,2.9513,999,,,,"27483"
"George Kirby","SEA",11,8,,3.50649,27,27,,,161.7,658,154,67,63,19,25,0,6,144,8.01484,1.39147,5.76,1.05751,0.218845,0.0379939,0.1808510571718216,0.245614,1.10699,0.290948,0.734908,,,3.57662,3.22717,3.43469,999,,,,"25436"
"Pablo López","MIN",9,7,,3.87216,28,28,,,162.7,676,148,75,70,20,42,1,9,168,9.29318,2.32329,4,1.10633,0.248521,0.0621302,0.18639053776860237,0.2368,1.16779,0.292906,0.709877,,,3.7283,3.05111,2.85921,999,,,,"17085"
"Eury Pérez","MIA",8,7,,3.50735,29,29,,,136,556,115,57,53,15,38,0,4,141,9.33088,2.51471,3.71053,0.992647,0.253597,0.0683453,0.18525178730487823,0.223735,1.125,0.27933,0.727273,,,3.54181,2.97369,3.23612,999,,,,"27768"
"Zach Eflin","TBR",11,8,,3.68098,27,26,,,146.7,602,143,64,60,17,25,2,4,135,8.28221,1.53374,5.4,1.04294,0.224252,0.0415282,0.1827242523431778,0.249564,1.14519,0.299287,0.721221,,,3.51407,2.93282,2.72111,999,,,,"13774"
"Luis Castillo","SEA",10,7,,3.49968,26,26,,,154.3,638,136,64,60,17,45,1,5,154,8.9825,2.62476,3.42222,0.991575,0.241379,0.0705329,0.1708463877439499,0.231293,1.17304,0.285372,0.744275,,,3.66334,2.91718,3.26956,999,,,,"15689"
"Zack Wheeler","PHI",8,7,,4.0625,24,24,,,144,614,143,70,65,16,43,1,6,133,8.3125,2.6875,3.09302,1,0.216612,0.0700326,0.146579809486866,0.253097,1.29167,0.305288,0.709046,,,3.8731,2.87432,2.43052,999,,,,"10310"
"Julio Urías",,13,8,,3.81305,27,26,,,148.7,611,138,67,63,20,31,1,6,138,8.35239,1.87626,4.45161,1.21049,0.225859,0.0507365,0.17512274160981178,0.240418,1.13652,0.283654,0.723404,,,3.89391,2.8373,2.83251,999,,,,"14765"
"Walker Buehler","LAD",10,5,,3.73026,25,25,,,152,625,138,67,63,20,37,1,5,140,8.28947,2.19079,3.78378,1.18421,0.224,0.0592,0.1648000068962574,0.236707,1.15132,0.27896,0.734694,,,3.95241,2.81257,3.07063,999,,,,"19374"
"Shane McClanahan","TBR",11,5,,3.15328,24,24,,,137,561,119,51,48,15,38,1,2,142,9.32847,2.49635,3.73684,0.985401,0.253119,0.0677362,0.18538325279951096,0.228407,1.14599,0.285714,0.779412,,,3.48132,2.80603,3.55298,999,,,,"21483"
"Hunter Greene","CIN",9,9,,4.18754,27,27,,,139.7,579,113,70,65,21,44,0,11,167,10.7588,2.83465,3.79545,1.3529,0.288428,0.0759931,0.21243524551391602,0.215649,1.12384,0.27381,0.681818,,,3.99949,2.78306,2.46025,999,,,,"22182"
"Dylan Cease","CHW",8,7,,4.12258,28,28,,,155,664,140,76,71,20,62,2,7,172,9.9871,3.6,2.77419,1.16129,0.259036,0.0933735,0.16566266119480133,0.235294,1.30323,0.297767,0.724138,,,4.04859,2.75432,2.42323,999,,,,"18525"
"Max Fried","ATL",11,6,,3.4964,24,24,,,139,586,137,58,54,14,38,1,4,120,7.76978,2.46043,3.15789,0.906475,0.204778,0.0648464,0.13993173092603683,0.251838,1.25899,0.3,0.752896,,,3.74425,2.72152,3.41091,999,,,,"13743"
"Drew Thorpe","SDP",9,7,,3.61364,22,22,,,132,538,116,57,53,15,35,0,0,120,8.18182,2.38636,3.42857,1.02273,0.223048,0.0650558,0.15799256414175034,0.230616,1.14394,0.274457,0.723077,,,3.70959,2.64778,2.60569,999,,,,"sa3020678"
"Brandon Pfaadt","ARI",9,8,,3.85625,26,26,,,144.7,600,136,66,62,18,33,0,7,139,8.64547,2.05252,4.21212,1.11956,0.231667,0.055,0.17666666954755783,0.242857,1.16793,0.292804,0.716273,,,3.78026,2.64047,2.86927,999,,,,"27782"
"Logan Gilbert","SEA",10,7,,3.61078,27,27,,,167,692,156,72,67,21,43,1,4,150,8.08383,2.31737,3.48837,1.13174,0.216763,0.0621387,0.15462427586317062,0.24186,1.19162,0.28481,0.748821,,,3.93767,2.61303,3.23359,999,,,,"22250"
"Shane Bieber","CLE",8,6,,3.7422,24,23,,,144.3,605,141,64,60,18,37,0,4,141,8.79418,2.30769,3.81081,1.12266,0.233058,0.061157,0.17190083116292953,0.25,1.23354,0.303704,0.746073,,,3.77479,2.60296,2.73749,999,,,,"19427"
"Shohei Ohtani","LAD",11,6,,3.5,24,24,,,144,596,118,60,56,19,46,1,9,153,9.5625,2.875,3.32609,1.1875,0.256711,0.0771812,0.17953021824359894,0.218115,1.13889,0.268293,0.756914,,,3.99115,2.60088,3.29025,999,,,,"19755"
"Jesús Luzardo","MIA",8,8,,3.92931,26,25,,,144.3,608,133,67,63,19,46,0,6,156,9.72973,2.86902,3.3913,1.18503,0.256579,0.0756579,0.1809210553765297,0.239209,1.24047,0.299213,0.734908,,,3.88567,2.56484,2.742,999,,,,"19959"
"Shota Imanaga","CHC",7,6,,3.80189,25,25,,,137.3,582,133,62,58,17,40,2,6,139,9.11143,2.622,3.475,1.11435,0.238832,0.0687285,0.17010308802127838,0.248134,1.26001,0.305263,0.743968,,,3.84499,2.55793,2.708,999,,,,"sa3023346"
"Brandon Woodruff",,7,5,,3.45269,21,21,,,117.3,481,101,48,45,14,31,0,5,121,9.28389,2.37852,3.90323,1.07417,0.251559,0.0644491,0.18711019307374954,0.226966,1.12532,0.280645,0.747331,,,3.66425,2.52319,2.91547,999,,,,"16162"
"Kevin Gausman","TOR",9,7,,3.92129,25,25,,,142.3,600,145,66,62,21,36,0,2,144,9.10752,2.27688,4,1.32818,0.24,0.06,0.17999999597668648,0.258007,1.27196,0.312343,0.758575,,,3.95075,2.51903,2.45042,999,,,,"14107"
"Grayson Rodriguez","BAL",7,6,,3.98773,28,28,,,146.7,606,129,70,65,19,41,0,6,150,9.20245,2.51534,3.65854,1.16564,0.247525,0.0676568,0.17986799031496048,0.230769,1.15883,0.282051,0.69735,,,3.8549,2.5081,2.25299,999,,,,"24492"
"Andrew Abbott","CIN",8,8,,4.30986,28,28,,,142,603,134,73,68,22,48,0,4,151,9.57042,3.04225,3.14583,1.39437,0.250415,0.079602,0.17081259191036224,0.243194,1.28169,0.296296,0.720899,,,4.24096,2.45584,2.32058,999,,,,"29911"
"Tarik Skubal","DET",6,7,,3.70093,21,21,,,107,439,96,47,44,11,26,0,3,107,9,2.18692,4.11538,0.925234,0.243736,0.0592255,0.1845102496445179,0.234146,1.14019,0.291096,0.703565,,,3.40457,2.44362,2.20538,999,,,,"22267"
"Brayan Bello","BOS",11,9,,4.25,26,25,,,144,621,147,73,68,16,48,0,4,130,8.125,3,2.70833,1,0.20934,0.0772947,0.13204508274793625,0.258348,1.35417,0.309693,0.706837,,,3.97726,2.41347,2.35398,999,,,,"23920"
"Tyler Glasnow","LAD",10,6,,3.81775,23,23,,,127.3,524,110,58,54,20,40,0,0,148,10.4635,2.82797,3.7,1.41398,0.282443,0.0763359,0.20610687136650085,0.227273,1.17832,0.28481,0.754098,,,3.9149,2.40833,2.36603,999,,,,"14374"
"Framber Valdez","HOU",11,7,,3.58861,25,25,,,158,671,147,67,63,16,53,0,9,135,7.68987,3.01899,2.54717,0.911392,0.201192,0.0789866,0.12220565974712372,0.241379,1.26582,0.286026,0.748874,,,4.03985,2.3857,3.44395,999,,,,"17295"
"Triston McKenzie","CLE",9,8,,3.61224,24,23,,,147,607,135,63,59,20,37,0,4,141,8.63265,2.26531,3.81081,1.22449,0.23229,0.0609555,0.1713344343006611,0.238516,1.17007,0.283951,0.756944,,,3.94212,2.36295,3.03,999,,,,"18000"
"Justin Steele","CHC",9,7,,3.74731,26,24,,,139.3,593,138,62,58,16,41,1,6,124,8.01149,2.64896,3.02439,1.03374,0.209106,0.06914,0.13996627181768417,0.252747,1.285,0.300493,0.747126,,,3.98009,2.35498,2.81982,999,,,,"17312"
"Kyle Bradish","BAL",9,8,,3.80368,27,27,,,146.7,617,132,66,62,16,49,0,6,135,8.28221,3.00613,2.7551,0.981595,0.218801,0.0794165,0.13938412070274353,0.234875,1.23381,0.282238,0.725095,,,3.95715,2.33351,2.67855,999,,,,"24586"
"Blake Snell",,11,7,,3.6383,25,25,,,141,602,119,61,57,18,66,0,3,167,10.6596,4.21277,2.5303,1.14894,0.277409,0.109635,0.16777408123016357,0.223265,1.31206,0.29023,0.77597,,,4.01391,2.32738,2.76883,999,,,,"13543"
"Kodai Senga","NYM",9,7,,3.82166,24,24,,,141.3,606,124,64,60,17,63,0,4,156,9.93631,4.01274,2.47619,1.0828,0.257426,0.10396,0.1534653604030609,0.230056,1.32343,0.29235,0.753676,,,4.03353,2.3001,2.50901,999,,,,"31838"
"Freddy Peralta","MIL",9,9,,4.00835,27,26,,,143.7,602,121,68,64,20,51,0,8,155,9.70772,3.19415,3.03922,1.25261,0.257475,0.0847176,0.17275746911764145,0.222836,1.19694,0.274457,0.722222,,,4.13883,2.29904,2.58187,999,,,,"18679"
"Mitch Keller","PIT",7,10,,4.27997,25,25,,,149.3,643,148,76,71,18,48,0,10,135,8.13798,2.8935,2.8125,1.08506,0.209953,0.0746501,0.13530325889587402,0.252991,1.31279,0.300926,0.702576,,,4.17935,2.28199,2.23947,999,,,,"17594"
"Zac Gallen","ARI",10,9,,3.76152,27,27,,,162.7,682,151,73,68,21,48,0,7,146,8.07621,2.65519,3.04167,1.16165,0.214076,0.0703812,0.14369501918554306,0.240829,1.22311,0.282609,0.742925,,,4.1524,2.26387,3.35715,999,,,,"19291"
"Tanner Bibee","CLE",8,7,,3.71329,25,25,,,143,598,131,63,59,17,43,0,5,131,8.24475,2.70629,3.04651,1.06993,0.219064,0.0719064,0.1471571922302246,0.238182,1.21678,0.283582,0.739015,,,3.97532,2.25548,2.76982,999,,,,"30134"
"Reid Detmers","LAA",6,7,,4.15994,25,25,,,136.3,576,124,67,63,18,43,1,9,138,9.11225,2.83932,3.2093,1.18855,0.239583,0.0746528,0.1649305522441864,0.236641,1.22524,0.288043,0.705219,,,4.09143,2.24065,2.17422,999,,,,"27468"
"Joe Ryan","MIN",9,9,,4.21277,25,25,,,141,589,131,71,66,19,37,0,8,139,8.87234,2.3617,3.75676,1.21277,0.235993,0.0628183,0.1731748729944229,0.240809,1.19149,0.290155,0.685997,,,3.99263,2.20743,1.85227,999,,,,"21390"
"Patrick Sandoval","LAA",8,9,,4.08786,25,24,,,134.3,581,132,65,61,16,51,1,4,129,8.64482,3.41772,2.52941,1.07223,0.222031,0.0877797,0.13425128906965256,0.250951,1.36262,0.304462,0.734745,,,4.11133,2.16674,2.23444,999,,,,"19447"
"Ricky Tiedemann","TOR",8,6,,3.75652,35,35,,,115,486,94,51,48,12,45,0,9,125,9.78261,3.52174,2.77778,0.93913,0.257202,0.0925926,0.16460905224084854,0.217593,1.2087,0.277966,0.720131,,,3.84634,2.16655,2.22094,999,,,,"sa3018096"
"Bryce Miller","SEA",8,6,,3.80846,25,25,,,134.7,556,123,61,57,16,32,0,7,118,7.88419,2.13808,3.6875,1.06904,0.21223,0.057554,0.15467626228928566,0.237911,1.15071,0.279373,0.708899,,,3.91577,2.14169,2.28379,999,,,,"29837"
"Trevor Rogers","MIA",7,7,,4.00909,22,22,,,110,468,105,52,49,12,35,1,5,110,9,2.86364,3.14286,0.981818,0.235043,0.0747863,0.16025640815496445,0.245327,1.27273,0.303922,0.714286,,,3.76413,2.11843,2.00156,999,,,,"22286"
"Pierson Ohl","MIN",8,7,,3.92328,22,19,,,114.7,473,115,53,50,12,19,1,4,85,6.66957,1.49085,4.47368,0.941587,0.179704,0.0401691,0.1395348757505417,0.255556,1.16827,0.291785,0.691126,,,3.73455,2.10581,1.96595,999,,,,"sa3017977"
"MacKenzie Gore","WSN",7,7,,4.03448,23,22,,,116,492,105,56,52,15,44,0,3,126,9.77586,3.41379,2.86364,1.16379,0.256098,0.0894309,0.1666666641831398,0.235955,1.28448,0.296053,0.726562,,,3.97918,2.09682,1.97741,999,,,,"22201"
"Gerrit Cole","NYY",8,7,,3.96,24,24,,,150,625,140,71,66,24,42,0,3,149,8.94,2.52,3.54762,1.44,0.2384,0.0672,0.1711999997496605,0.241379,1.21333,0.285012,0.747978,,,4.24837,2.09359,2.38318,999,,,,"13125"
