Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Reese Olson","DET",7,8,,4.1946,27,24,,,122.3,521,110,61,57,14,48,0,5,115,8.4628,3.5323,2.39583,1.03025,0.220729,0.0921305,0.12859884649515152,0.235043,1.29191,0.283186,0.700867,,,4.16264,1.67749,1.73386,999,,,,"24968"
"Gregory Santos","CHW",2,2,,3.3913,62,0,,,69,296,62,28,26,3,18,1,5,79,10.3043,2.34783,4.38889,0.391304,0.266892,0.0608108,0.2060810849070549,0.227106,1.15942,0.308901,0.686016,,,2.5304,1.67715,0.974283,999,,,,"21894"
"Gavin Williams","CLE",6,7,,3.99844,26,26,,,128.3,538,112,61,57,16,48,1,7,125,8.76851,3.36711,2.60417,1.12237,0.232342,0.0892193,0.14312267303466797,0.231884,1.24708,0.280702,0.719477,,,4.21373,1.67328,2.00568,999,,,,"30122"
"Luis Garcia","HOU",9,6,,3.85714,21,20,,,112,466,99,51,48,15,38,0,2,113,9.08036,3.05357,2.97368,1.20536,0.242489,0.0815451,0.16094420105218887,0.232394,1.22321,0.281879,0.741379,,,4.04968,1.66709,2.04656,999,,,,"23735"
"Clayton Kershaw",,10,6,,3.77679,22,21,,,112,464,108,50,47,18,30,0,2,108,8.67857,2.41071,3.6,1.44643,0.232759,0.0646552,0.16810345649719238,0.25,1.23214,0.294118,0.780142,,,4.2729,1.65911,2.17954,999,,,,"2036"
"Nick Lodolo","CIN",4,4,,4.59,21,21,,,100,438,91,55,51,15,34,1,15,118,10.62,3.06,3.47059,1.35,0.269406,0.0776256,0.19178080558776855,0.233933,1.25,0.296875,0.673077,,,4.31504,1.64974,1.29062,999,,,,"26378"
"Yu Darvish","SDP",8,8,,4.27553,21,21,,,126.3,530,118,64,60,18,37,0,8,117,8.33729,2.63658,3.16216,1.28266,0.220755,0.0698113,0.15094339102506638,0.243299,1.22724,0.285714,0.701079,,,4.32392,1.64246,1.4752,999,,,,"13074"
"Cody Bradford","TEX",7,8,,4.25455,27,20,,,110,466,111,56,52,15,27,0,4,93,7.60909,2.20909,3.44444,1.22727,0.199571,0.0579399,0.14163090661168098,0.255172,1.25455,0.293578,0.700855,,,4.18231,1.64126,1.51516,999,,,,"27597"
"Cade Horton","CHC",5,5,,4.32692,26,26,,,104,430,95,53,50,12,33,0,1,85,7.35577,2.85577,2.57576,1.03846,0.197674,0.0767442,0.12093023955821991,0.239899,1.23077,0.277592,0.67446,,,4.10119,1.63109,1.42619,999,,,,"sa3020860"
"Ryne Nelson","ARI",7,7,,4.15994,26,24,,,136.3,581,135,67,63,17,43,0,4,109,7.19736,2.83932,2.53488,1.12252,0.187608,0.0740103,0.11359724402427673,0.252809,1.30594,0.289216,0.719844,,,4.31153,1.62787,2.18045,999,,,,"26253"
"Jordan Wicks","CHC",6,5,,4.16138,25,25,,,110.3,469,104,55,51,13,38,0,4,96,7.83318,3.10063,2.52632,1.06074,0.204691,0.0810235,0.12366737425327301,0.24356,1.2874,0.286164,0.702746,,,4.18886,1.62127,1.63515,999,,,,"30094"
"Daniel Espino","CLE",7,6,,3.9055,24,24,,,103.7,448,90,48,45,12,49,0,1,115,9.98071,4.25265,2.34694,1.04147,0.256696,0.109375,0.1473214328289032,0.226131,1.34041,0.287823,0.744681,,,3.98792,1.61984,1.75771,999,,,,"sa3011495"
"Jacob deGrom","TEX",4,2,,3.29843,11,11,,,57.3,227,45,22,21,8,14,0,1,79,12.4084,2.19895,5.64286,1.25654,0.348018,0.061674,0.28634362295269966,0.212264,1.02967,0.296,0.774059,,,3.09797,1.61362,1.57702,999,,,,"10954"
"Yu-Min Lin","ARI",5,6,,4.04313,24,24,,,111.3,482,101,53,50,11,45,0,9,105,8.49057,3.63881,2.33333,0.889488,0.217842,0.093361,0.12448132783174515,0.235981,1.31177,0.288462,0.712098,,,4.10859,1.60443,1.97249,999,,,,"sa3019278"
"Aaron Civale","TBR",6,5,,3.9823,22,22,,,113,469,104,53,50,14,32,0,5,104,8.28319,2.54867,3.25,1.11504,0.221748,0.0682303,0.15351811796426773,0.240741,1.20354,0.286624,0.713058,,,4.00725,1.59954,1.70144,999,,,,"19479"
"Michael McGreevy","STL",7,6,,4.18605,26,26,,,133.3,567,136,66,62,15,41,0,1,84,5.67142,2.76819,2.04878,1.01275,0.148148,0.0723104,0.07583774626255035,0.259048,1.32783,0.284038,0.711538,,,4.40283,1.5967,1.92797,999,,,,"sa3017598"
"Braxton Ashcraft","PIT",3,3,,4.08638,32,32,,,90.3,384,90,44,41,10,23,0,4,73,7.27575,2.29236,3.17391,0.996678,0.190104,0.0598958,0.1302083395421505,0.252101,1.25138,0.291971,0.69697,,,3.97486,1.58527,1.54838,999,,,,"sa3008470"
"Mitch Spence","OAK",6,7,,4.09406,25,24,,,129.7,560,131,63,59,14,41,0,7,100,6.93909,2.84503,2.43902,0.971473,0.178571,0.0732143,0.10535714775323868,0.255859,1.32614,0.29397,0.715223,,,4.22651,1.57171,1.70713,999,,,,"sa1169885"
"Max Scherzer","TEX",8,7,,4.25822,23,23,,,124.7,523,119,63,59,22,36,0,6,131,9.45469,2.59824,3.63889,1.58781,0.250478,0.0688336,0.18164435029029846,0.247401,1.24298,0.295732,0.740741,,,4.45793,1.56696,1.84786,999,,,,"3137"
"Clarke Schmidt","NYY",7,7,,4.40257,28,24,,,124.7,537,120,65,61,18,40,1,8,121,8.73296,2.88693,3.025,1.29912,0.225326,0.0744879,0.1508379876613617,0.245399,1.28308,0.291429,0.704748,,,4.34566,1.56586,1.32316,999,,,,"19899"
"Kyle Harrison","SFG",3,4,,4.00909,28,28,,,110,472,91,52,49,13,50,0,9,128,10.4727,4.09091,2.56,1.06364,0.271186,0.105932,0.16525423526763916,0.220339,1.28182,0.286765,0.724756,,,4.07322,1.563,1.7644,999,,,,"27758"
"Sawyer Gipson-Long","DET",7,9,,4.21203,23,20,,,104.7,445,101,52,49,13,31,0,4,95,8.16619,2.66476,3.06452,1.11748,0.213483,0.0696629,0.14382021874189377,0.246341,1.26075,0.291391,0.702988,,,4.05733,1.55645,1.50188,999,,,,"26048"
"Max Meyer","MIA",5,5,,4.07368,21,21,,,95,411,90,46,43,10,39,0,3,92,8.71579,3.69474,2.35897,0.947368,0.223844,0.0948905,0.12895376235246658,0.243902,1.35789,0.299625,0.721739,,,4.01294,1.55577,1.61626,999,,,,"27474"
"Ben Brown","CHC",8,7,,4.04692,26,21,,,102.3,437,92,49,46,12,41,0,4,102,8.97361,3.60704,2.4878,1.05572,0.23341,0.0938215,0.1395881026983261,0.234694,1.3001,0.28777,0.722892,,,4.10548,1.55295,1.67505,999,,,,"sa3005122"
"Carson Whisenhunt","SFG",2,2,,3.97192,30,30,,,99.7,426,90,47,44,11,38,0,5,101,9.11735,3.43029,2.65789,0.992979,0.237089,0.0892019,0.14788732677698135,0.234987,1.28385,0.291513,0.719361,,,3.95715,1.5509,1.6124,999,,,,"sa3020529"
"Jhony Brito","SDP",9,7,,3.9633,26,19,,,109,458,102,51,48,13,31,0,5,89,7.34862,2.55963,2.87097,1.07339,0.194323,0.0676856,0.1266375482082367,0.241706,1.22018,0.278125,0.714286,,,4.1633,1.53873,1.64454,999,,,,"25386"
"Joan Adon","WSN",5,8,,4.74503,24,23,,,115.7,511,116,65,61,13,46,1,7,97,7.54538,3.57822,2.1087,1.01124,0.189824,0.0900196,0.09980431199073792,0.253275,1.40017,0.295977,0.674548,,,4.41321,1.53557,1.06563,999,,,,"22925"
"Luis L. Ortiz","PIT",6,9,,4.3654,27,23,,,123.7,538,122,64,60,15,47,0,5,104,7.56669,3.41956,2.21277,1.09135,0.193309,0.0873606,0.10594794899225235,0.251029,1.36621,0.291553,0.709459,,,4.41106,1.53137,1.711,999,,,,"27646"
"Brant Hurter","DET",5,7,,4.32133,25,23,,,108.3,458,104,56,52,12,29,0,8,86,7.14681,2.40997,2.96552,0.99723,0.187773,0.0633188,0.12445415556430817,0.247031,1.22807,0.28483,0.662651,,,4.13223,1.53067,1.3434,999,,,,"sa3018091"
"Dane Dunning","TEX",7,8,,4.44363,28,22,,,135.7,593,140,72,67,19,46,0,8,118,7.82609,3.05085,2.56522,1.26013,0.198988,0.0775717,0.12141653150320053,0.25974,1.37067,0.300995,0.715182,,,4.52991,1.52967,1.60016,999,,,,"19409"
"Lance McCullers Jr.","HOU",7,4,,3.6699,19,19,,,103,438,88,45,42,11,45,0,6,106,9.26214,3.93204,2.35556,0.961165,0.242009,0.10274,0.1392694041132927,0.22739,1.29126,0.285185,0.748299,,,4.07057,1.51865,2.09596,999,,,,"14120"
"Matthew Liberatore","STL",7,8,,4.16452,29,22,,,116.7,504,109,58,54,13,45,0,7,104,8.02057,3.47044,2.31111,1.00257,0.206349,0.0892857,0.1170634925365448,0.24115,1.31962,0.286567,0.706922,,,4.25761,1.5169,1.59526,999,,,,"22294"
"Drew Rom","STL",7,6,,4.00774,21,20,,,103.3,447,98,49,46,11,37,0,7,91,7.92836,3.22362,2.45946,0.958374,0.203579,0.0827741,0.12080536037683487,0.243176,1.30687,0.289037,0.719064,,,4.15533,1.51329,1.70647,999,,,,"24602"
"Carlos F. Rodriguez","MIL",7,7,,4.29315,25,24,,,115.3,502,102,59,55,15,47,7,10,117,9.1327,3.66869,2.48936,1.17086,0.233068,0.0936255,0.13944223523139954,0.229213,1.29228,0.277955,0.703125,,,4.39988,1.51112,1.6195,999,,,,"sa3018116"
"Nathan Eovaldi","TEX",6,7,,4.38462,21,21,,,117,499,117,61,57,17,36,1,4,102,7.84615,2.76923,2.83333,1.30769,0.204409,0.0721443,0.13226453214883804,0.254902,1.30769,0.294118,0.712074,,,4.42598,1.51065,1.54612,999,,,,"9132"
"Anthony Molina","COL",5,7,,4.85257,26,25,,,118.7,524,135,68,64,15,37,0,2,72,5.45914,2.80539,1.94595,1.13732,0.137405,0.0706107,0.06679388880729675,0.278351,1.44903,0.301508,0.688742,,,4.67037,1.50796,1.82749,999,,,,"sa3009727"
"JP Sears","OAK",7,8,,4.09701,26,24,,,134,568,129,65,61,18,41,1,9,122,8.19403,2.75373,2.97561,1.20896,0.214789,0.0721831,0.14260563999414444,0.249035,1.26866,0.293651,0.725138,,,4.29982,1.50131,1.76221,999,,,,"23429"
"Ian Anderson","ATL",8,6,,4.28207,23,23,,,117.7,506,111,60,56,15,50,1,1,110,8.41121,3.82328,2.2,1.14698,0.217391,0.0988142,0.11857707053422928,0.243956,1.36788,0.290909,0.721429,,,4.34255,1.49819,1.75758,999,,,,"19951"
"Tyler Mahle","TEX",6,6,,4.24755,21,21,,,112.3,475,103,57,53,16,41,0,5,109,8.73553,3.28584,2.65854,1.28228,0.229474,0.0863158,0.14315789192914963,0.240093,1.28228,0.286184,0.715461,,,4.39484,1.4879,1.63767,999,,,,"16358"
"Cristian Javier","HOU",7,6,,3.97937,27,23,,,135.7,565,115,64,60,19,53,0,6,136,9.0199,3.51511,2.56604,1.26013,0.240708,0.0938053,0.1469026505947113,0.227273,1.23803,0.273504,0.735502,,,4.37516,1.48784,2.21434,999,,,,"17606"
"Dax Fulton","MIA",6,7,,4.24273,21,20,,,99.7,440,98,50,47,10,40,0,6,90,8.12437,3.61083,2.25,0.902708,0.204545,0.0909091,0.11363635957241058,0.248731,1.38415,0.29932,0.709677,,,4.13769,1.48154,1.51222,999,,,,"sa3014535"
"Tobias Myers","MIL",6,7,,4.31233,24,22,,,112.7,483,108,58,54,16,40,0,4,106,8.46495,3.19432,2.65,1.27773,0.219462,0.0828157,0.13664595782756805,0.246014,1.31322,0.290221,0.71656,,,4.3908,1.47742,1.53918,999,,,,"sa918088"
"Emmet Sheehan","LAD",6,4,,4.24038,25,19,,,104,435,87,52,49,14,43,0,6,111,9.60577,3.72115,2.5814,1.21154,0.255172,0.0988506,0.15632182359695435,0.225389,1.25,0.279693,0.706522,,,4.28389,1.47588,1.38782,999,,,,"29839"
"Jeffrey Springs","TBR",6,3,,3.36056,26,14,,,85.7,351,74,34,32,12,25,0,1,101,10.6068,2.62544,4.04,1.26021,0.287749,0.0712251,0.21652422100305557,0.227692,1.15519,0.292453,0.790754,,,3.62844,1.47069,1.8369,999,,,,"17677"
"Griffin Canning","LAA",6,7,,4.38395,20,19,,,104.7,447,100,55,51,16,36,1,4,109,9.36963,3.09456,3.02778,1.37536,0.243848,0.0805369,0.1633109673857689,0.2457,1.29895,0.297872,0.713028,,,4.30566,1.46179,1.30607,999,,,,"19867"
"Connor Phillips","CIN",5,6,,4.8285,27,26,,,113.7,500,102,65,61,17,56,0,8,127,10.0528,4.43272,2.26786,1.34565,0.254,0.112,0.1420000046491623,0.233945,1.38962,0.291096,0.692996,,,4.65346,1.46134,1.22754,999,,,,"27649"
"Gabriel Hughes","COL",7,9,,4.666,21,21,,,100.3,433,102,56,52,13,35,0,3,79,7.08873,3.14058,2.25714,1.1665,0.182448,0.0808314,0.10161662101745605,0.258228,1.3659,0.293729,0.681818,,,4.5013,1.45956,1.68099,999,,,,"sa3020661"
"Josiah Gray","WSN",7,9,,4.36567,24,24,,,134,572,120,70,65,20,56,1,6,130,8.73134,3.76119,2.32143,1.34328,0.227273,0.0979021,0.12937063723802567,0.235294,1.31343,0.277778,0.716216,,,4.6431,1.45828,1.76194,999,,,,"24580"
"Tanner Gordon","COL",7,9,,4.9512,23,22,,,112.7,491,127,66,62,16,30,0,3,75,5.98935,2.39574,2.5,1.27773,0.152749,0.0610998,0.09164969623088837,0.277293,1.39308,0.302452,0.676077,,,4.64812,1.45663,1.60839,999,,,,"sa3010570"
"Bailey Falter","PIT",5,7,,4.29358,26,21,,,109,462,112,56,52,14,29,0,3,81,6.68807,2.3945,2.7931,1.15596,0.175325,0.0627706,0.11255411803722382,0.260465,1.29358,0.292537,0.700165,,,4.31926,1.44662,1.53368,999,,,,"20070"
"Kutter Crawford","BOS",6,6,,4.44337,25,18,,,103.3,439,102,55,51,14,32,0,4,98,8.53824,2.788,3.0625,1.21975,0.223235,0.0728929,0.1503416821360588,0.253102,1.29719,0.302406,0.690559,,,4.16501,1.445,1.36739,999,,,,"20531"
"Cade Povich","BAL",8,9,,4.24755,24,24,,,112.3,483,101,57,53,14,46,0,5,113,9.0561,3.68655,2.45652,1.12199,0.233954,0.0952381,0.13871634751558304,0.233796,1.30899,0.285246,0.706436,,,4.22565,1.44073,1.37042,999,,,,"sa3017787"
"Jackson Wolf","PIT",8,10,,4.40263,23,23,,,106.3,455,104,56,52,13,36,0,4,87,7.36595,3.04798,2.41667,1.10066,0.191209,0.0791209,0.1120879128575325,0.250602,1.31703,0.288889,0.689655,,,4.33688,1.43844,1.40734,999,,,,"29832"
"Darren McCaughan","SEA",6,7,,4.27192,23,21,,,124.3,529,127,63,59,16,29,1,8,96,6.95092,2.09976,3.31034,1.15849,0.181474,0.0548204,0.12665406242012978,0.25813,1.25503,0.292105,0.696108,,,4.27676,1.43613,1.37204,999,,,,"20038"
"DL Hall","BAL",5,4,,3.70012,36,15,,,82.7,354,67,36,34,9,37,0,4,104,11.318,4.0266,2.81081,0.979444,0.293785,0.10452,0.18926552683115005,0.214058,1.25756,0.29,0.743982,,,3.64198,1.43367,1.44987,999,,,,"22207"
"Noah Cameron","KCR",7,8,,4.31085,23,23,,,102.3,441,101,52,49,12,32,0,6,88,7.74194,2.81525,2.75,1.05572,0.199546,0.0725624,0.1269841268658638,0.25062,1.3001,0.293729,0.697074,,,4.17391,1.43231,1.57054,999,,,,"sa3018097"
"Dominic Hamel","NYM",6,7,,4.47102,24,23,,,108.7,474,103,58,54,13,46,0,5,104,8.61086,3.80865,2.26087,1.07636,0.219409,0.0970464,0.12236287444829941,0.243499,1.37075,0.294118,0.695719,,,4.3038,1.428,1.00122,999,,,,"sa3017949"
"Caleb Kilian","CHC",5,5,,4.61538,23,21,,,105.3,463,107,58,54,11,40,1,5,85,7.26496,3.4188,2.125,0.940171,0.183585,0.0863931,0.09719222784042358,0.255981,1.39601,0.298137,0.676292,,,4.28068,1.41998,0.992973,999,,,,"26213"
"Chris Sale","ATL",6,4,,4.21875,19,19,,,96,413,91,48,45,15,32,1,8,114,10.6875,3,3.5625,1.40625,0.276029,0.0774818,0.19854720681905746,0.243968,1.28125,0.311475,0.735294,,,4.16129,1.41703,1.52714,999,,,,"10603"
"Keider Montero","DET",7,10,,4.44926,25,24,,,115.3,497,110,61,57,13,41,0,7,96,7.49349,3.20035,2.34146,1.01474,0.193159,0.082495,0.1106639876961708,0.244989,1.30963,0.285294,0.677711,,,4.30448,1.41596,1.3027,999,,,,"sa3002956"
"Ryan Weathers","MIA",5,8,,4.56693,27,22,,,114.3,503,119,62,58,13,43,0,3,92,7.24409,3.38583,2.13953,1.02362,0.182903,0.0854871,0.0974155142903328,0.260394,1.41732,0.301136,0.69541,,,4.33116,1.41174,1.23154,999,,,,"23796"
"Drey Jameson","ARI",7,6,,3.96,22,16,,,100,430,96,47,44,11,35,0,6,92,8.28,3.15,2.62857,0.99,0.213953,0.0813954,0.13255814462900162,0.246787,1.31,0.297203,0.726644,,,4.07504,1.41027,1.7658,999,,,,"26260"
"Anthony Solometo","PIT",5,7,,4.36414,26,25,,,109.3,475,106,57,53,12,43,0,5,88,7.24611,3.54071,2.04651,0.988106,0.185263,0.0905263,0.09473684430122375,0.248244,1.36322,0.287462,0.695915,,,4.38953,1.407,1.49543,999,,,,"sa3018259"
"Brandon Williamson","CIN",6,7,,4.76773,26,26,,,122.7,540,122,70,65,18,52,0,7,111,8.14181,3.81418,2.13462,1.32029,0.205556,0.0962963,0.10925926268100739,0.253638,1.41809,0.295455,0.698925,,,4.79538,1.40601,1.34774,999,,,,"25463"
"Chase Silseth","LAA",5,5,,4.23,25,19,,,100,424,91,50,47,13,39,0,4,99,8.91,3.51,2.53846,1.17,0.233491,0.0919811,0.14150943607091904,0.238845,1.3,0.289963,0.715564,,,4.25504,1.40263,1.44992,999,,,,"30074"
"Carson Palmquist","COL",6,7,,4.75073,22,22,,,102.3,448,99,58,54,14,39,0,11,98,8.6217,3.43108,2.51282,1.23167,0.21875,0.0870536,0.1316964253783226,0.248744,1.34897,0.297203,0.675676,,,4.58446,1.39938,1.63635,999,,,,"sa3020473"
"Blake Walston","ARI",8,7,,4.21769,27,27,,,132.3,582,132,66,62,12,57,0,7,95,6.46258,3.87755,1.66667,0.816326,0.16323,0.0979381,0.06529209762811661,0.254826,1.42857,0.291971,0.714286,,,4.4493,1.39732,2.03993,999,,,,"sa3011814"
"Marcus Stroman","NYY",8,8,,4.23358,23,22,,,123.3,526,122,62,58,16,41,1,4,96,7.0073,2.9927,2.34146,1.16788,0.18251,0.0779468,0.10456274449825287,0.253638,1.32198,0.287263,0.71835,,,4.4797,1.39583,1.56868,999,,,,"13431"
"José Suarez","LAA",6,7,,4.3717,22,17,,,94.7,405,89,49,46,12,34,1,5,92,8.7434,3.23126,2.70588,1.14044,0.22716,0.0839506,0.14320988208055496,0.243169,1.29884,0.293893,0.696799,,,4.19485,1.39478,1.21241,999,,,,"19911"
"Isaac Coffey","BOS",8,8,,4.51231,22,21,,,109.7,466,109,59,55,14,32,0,9,93,7.6299,2.62534,2.90625,1.14859,0.199571,0.0686695,0.1309012919664383,0.256471,1.28532,0.298742,0.675453,,,4.33982,1.38996,1.46447,999,,,,"sa3020222"
"Chase Hampton","NYY",4,3,,4.29358,21,21,,,109,459,101,56,52,16,37,0,0,99,8.17431,3.05505,2.67568,1.3211,0.215686,0.08061,0.13507625460624695,0.239336,1.26605,0.276873,0.709343,,,4.36513,1.3805,1.2748,999,,,,"sa3020682"
"Connor Lunn","STL",6,6,,4.29358,22,20,,,109,467,116,56,52,13,26,0,4,71,5.86239,2.14679,2.73077,1.07339,0.152034,0.0556745,0.0963597483932972,0.265446,1.30275,0.291785,0.694669,,,4.32843,1.37435,1.34742,999,,,,"sa3011189"
"Martín Pérez","PIT",5,7,,4.40784,26,17,,,112.3,496,121,59,55,12,40,1,5,83,6.65183,3.2057,2.075,0.96171,0.167339,0.0806452,0.08669355511665344,0.268293,1.43366,0.30618,0.707351,,,4.36813,1.37344,1.39505,999,,,,"6902"
"Evan McKendry","MIL",7,6,,4.27037,23,18,,,111.7,475,112,57,53,15,30,0,7,87,7.00985,2.41719,2.9,1.20859,0.183158,0.0631579,0.11999999731779099,0.255708,1.27126,0.28869,0.702479,,,4.43678,1.36939,1.53521,999,,,,"sa3010787"
"Michael Grove","LAD",3,3,,4.24719,24,18,,,89,383,86,45,42,13,31,0,2,93,9.40449,3.13483,3,1.31461,0.24282,0.0809399,0.16187989711761475,0.245714,1.31461,0.29918,0.728745,,,4.17639,1.36538,1.13376,999,,,,"23221"
"Ken Waldichuk","OAK",5,6,,4.20052,27,20,,,115.7,504,107,58,54,13,49,0,8,115,8.94555,3.81158,2.34694,1.01124,0.228175,0.0972222,0.1309523731470108,0.239374,1.34831,0.294671,0.711176,,,4.20578,1.36326,1.26736,999,,,,"27681"
"Mason Black","SFG",6,6,,4.19945,27,27,,,109.3,473,103,55,51,13,41,0,8,105,8.64593,3.37603,2.56098,1.07045,0.221987,0.0866808,0.13530655950307846,0.242925,1.31747,0.294118,0.707472,,,4.22485,1.36219,1.40611,999,,,,"sa3018146"
"Dylan Ray","ARI",8,7,,4.24038,24,24,,,104,448,100,52,49,11,36,0,6,84,7.26923,3.11538,2.33333,0.951923,0.1875,0.0803571,0.1071428582072258,0.246305,1.30769,0.286174,0.696517,,,4.22619,1.35959,1.59136,999,,,,"sa3020392"
"Michael Plassmeyer","PIT",5,6,,4.3769,22,19,,,98.7,427,99,51,48,12,31,0,7,84,7.65957,2.82675,2.70968,1.09422,0.196721,0.0725995,0.1241217851638794,0.254499,1.31712,0.296928,0.69788,,,4.28848,1.35818,1.37462,999,,,,"23191"
"Edwin Díaz","NYM",4,2,,2.76673,57,0,,,55.3,225,38,18,17,4,19,1,5,85,13.8336,3.09222,4.47368,0.650995,0.377778,0.0844444,0.29333334416151047,0.189055,1.03074,0.303571,0.758755,,,2.42321,1.35579,1.16921,999,,,,"14710"
"AJ Smith-Shawver","ATL",5,4,,4.2333,27,26,,,106.3,459,95,53,50,13,52,0,4,111,9.39793,4.40263,2.13462,1.10066,0.24183,0.11329,0.1285403072834015,0.235732,1.38288,0.293907,0.729814,,,4.33688,1.35166,1.69689,999,,,,"29960"
"Will Warren","NYY",7,7,,4.35609,24,22,,,115.7,497,109,60,56,15,42,0,6,101,7.85653,3.26707,2.40476,1.16681,0.203219,0.084507,0.11871226876974106,0.242762,1.3051,0.282282,0.7,,,4.43914,1.35069,1.27573,999,,,,"sa3018149"
"Taijuan Walker","PHI",8,8,,4.74388,25,25,,,134.7,582,138,76,71,19,49,1,6,103,6.88196,3.27394,2.10204,1.26949,0.176976,0.0841924,0.09278351068496704,0.26186,1.38827,0.293827,0.69202,,,4.78436,1.34899,1.23206,999,,,,"11836"
"Tekoah Roby","STL",6,5,,4.14706,23,23,,,102,434,95,50,47,12,35,0,5,85,7.5,3.08824,2.42857,1.05882,0.195853,0.0806452,0.11520737409591675,0.241117,1.27451,0.279461,0.706714,,,4.29426,1.34501,1.52685,999,,,,"sa3014519"
"Jameson Taillon","CHC",6,8,,4.51109,23,22,,,121.7,516,124,65,61,19,34,0,4,104,7.69104,2.51438,3.05882,1.40509,0.20155,0.0658915,0.13565891981124878,0.259414,1.29827,0.295775,0.707763,,,4.51223,1.34188,1.36007,999,,,,"11674"
"Tink Hence","STL",6,6,,4.21101,27,27,,,109,465,107,55,51,12,37,0,3,77,6.3578,3.05505,2.08108,0.990826,0.165591,0.0795699,0.08602151274681091,0.251765,1.3211,0.282738,0.699686,,,4.37431,1.34003,1.4706,999,,,,"sa3014709"
"Mason Montgomery","TBR",5,5,,4.05119,26,26,,,113.3,484,103,55,51,13,45,0,4,104,8.26125,3.57458,2.31111,1.03266,0.214876,0.0929752,0.12190081924200058,0.236782,1.30627,0.283019,0.716487,,,4.20826,1.33951,1.50792,999,,,,"sa3017306"
"Domingo Germán",,6,5,,4.28997,20,18,,,100.7,415,91,51,48,16,28,0,4,100,8.93744,2.50248,3.57143,1.42999,0.240964,0.0674699,0.17349398136138916,0.237598,1.18173,0.280899,0.703934,,,4.28781,1.33948,1.23098,999,,,,"17149"
"Luis Palacios","MIA",7,10,,4.464,23,21,,,125,533,137,66,62,16,26,0,6,74,5.328,1.872,2.84615,1.152,0.138837,0.0487805,0.09005628526210785,0.273453,1.304,0.294404,0.6899,,,4.50304,1.33739,1.55505,999,,,,"sa3003021"
"Steven Matz","STL",6,6,,4.25488,24,18,,,97.3,426,101,49,46,13,32,0,4,93,8.60226,2.95992,2.90625,1.20247,0.21831,0.0751174,0.14319249242544174,0.258974,1.36691,0.309859,0.731707,,,4.19029,1.33572,1.26177,999,,,,"13361"
"Matt Waldron","SDP",6,7,,4.36658,23,19,,,111.3,474,109,58,54,15,33,0,5,92,7.43935,2.66846,2.78788,1.21294,0.194093,0.0696203,0.12447257339954376,0.25,1.27583,0.285714,0.694215,,,4.37813,1.3354,1.08936,999,,,,"25550"
"Davis Martin","CHW",6,7,,4.51382,23,21,,,97.7,428,97,52,49,13,36,0,6,91,8.3828,3.31627,2.52778,1.19754,0.212617,0.0841122,0.1285046637058258,0.251295,1.36131,0.297872,0.705575,,,4.41164,1.32982,1.09842,999,,,,"21448"
"Landon Knack","LAD",4,4,,4.2948,23,23,,,94.3,405,93,48,45,12,32,0,3,79,7.53977,3.05408,2.46875,1.14528,0.195062,0.0790123,0.1160493791103363,0.251351,1.32556,0.290323,0.711645,,,4.3473,1.32878,1.22757,999,,,,"sa3014518"
"Jack Flaherty","DET",6,7,,4.51128,24,22,,,119.7,523,112,64,60,15,51,1,8,117,8.79699,3.83459,2.29412,1.12782,0.223709,0.0975143,0.1261950358748436,0.241379,1.36174,0.292169,0.697183,,,4.40792,1.32056,1.27439,999,,,,"17479"
"Joe Rock","COL",5,8,,4.86726,22,22,,,101.7,449,106,59,55,13,39,0,6,81,7.16814,3.45133,2.07692,1.15044,0.180401,0.0868597,0.0935412049293518,0.262376,1.42576,0.3,0.678233,,,4.6513,1.32024,1.50918,999,,,,"sa3017755"
"Tanner Houck","BOS",7,7,,4.58824,25,21,,,102,445,100,56,52,13,38,1,9,102,9,3.35294,2.68421,1.14706,0.229213,0.0853933,0.14382021874189377,0.251256,1.35294,0.30742,0.684474,,,4.29426,1.31606,1.22551,999,,,,"19879"
"Allan Winans","ATL",7,5,,4.32769,22,17,,,112.3,482,115,58,54,15,32,1,8,94,7.53339,2.56456,2.9375,1.20214,0.195021,0.06639,0.12863070517778397,0.260181,1.30899,0.3003,0.706349,,,4.38594,1.31297,1.53986,999,,,,"21238"
"Edward Cabrera","MIA",7,8,,4.28179,23,22,,,109.3,464,95,56,52,14,48,0,7,111,9.13998,3.95242,2.3125,1.15279,0.239224,0.103448,0.1357758566737175,0.232274,1.30833,0.285211,0.705024,,,4.39868,1.30563,1.54006,999,,,,"21690"
"Julian Aguiar","CIN",5,8,,4.80221,24,22,,,108.7,470,110,62,58,16,34,0,8,87,7.20331,2.81509,2.55882,1.32475,0.185106,0.0723404,0.11276595294475555,0.257009,1.32475,0.289231,0.674342,,,4.72698,1.30296,1.17572,999,,,,"sa3017763"
"Sem Robberse","STL",5,5,,4.26316,24,23,,,114,494,112,58,54,13,42,0,5,87,6.86842,3.31579,2.07143,1.02632,0.176113,0.0850202,0.09109312295913696,0.250559,1.35088,0.285303,0.706922,,,4.44802,1.29864,1.47959,999,,,,"sa3011735"
