Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Riley Greene","DET",114,497,448,120,79,21,5,15,65,56,44,0,130,3,2,0,8,7,1,0.267857,0.0885312,0.261569,0.338462,0.336016,0.4375,0.335096,0.773516,0.169643,5.82015,0.344262,,0.0070764,67.4586,6.90205,113.019,0.0070764,1.3,7.759930747561157,3.1261316537857056,2.76936,174.97000122070312,,,,"25976"
"Paul Goldschmidt","STL",142,613,535,143,90,30,0,23,82,84,71,3,141,3,4,0,10,8,1,0.26729,0.115824,0.230016,0.503546,0.353997,0.452336,0.34809,0.806333,0.185047,3.57538,0.32,,-0.0626029,89.8184,15.1279,120.824,-0.0626029,2.4,15.751380041241646,-8.861757755279541,2.76893,83.38999938964844,,,,"9218"
"Cody Bellinger",,131,544,487,130,85,24,2,19,80,73,44,4,92,4,9,0,6,14,4,0.26694,0.0808824,0.169118,0.478261,0.327206,0.441478,0.327447,0.768684,0.174538,5.3525,0.288312,,0.117727,70.3822,4.09898,105.613,0.117727,3.3,3.9005573987960815,5.298824191093445,2.76491,62.060001373291016,,,,"15998"
"Ian Happ","CHC",152,620,538,135,79,32,3,21,76,79,73,3,146,5,4,0,11,10,3,0.250929,0.117742,0.235484,0.5,0.343548,0.438662,0.338179,0.78221,0.187732,4.74493,0.304,,-0.452823,85.741,10.1976,112.808,-0.452823,3.9,9.38448765873909,-2.9342150688171387,2.74889,154.9199981689453,,,,"17919"
"Jeimer Candelario","CIN",138,560,497,129,72,32,2,23,75,84,52,1,129,8,3,0,10,4,1,0.259557,0.0928571,0.230357,0.403101,0.3375,0.470825,0.346823,0.808325,0.211268,3.8471,0.304598,,-0.631449,81.4635,13.2308,112.528,-0.631449,-1.7,8.059957027435303,0.35761308670043945,2.74129,220.3300018310547,,,,"13621"
"Bo Naylor","CLE",121,488,425,96,56,21,3,16,62,61,57,2,125,4,2,0,7,7,2,0.225882,0.116803,0.256148,0.456,0.321721,0.402353,0.315827,0.724074,0.176471,5.1938,0.27972,,-0.330245,58.4274,-1.0326,102.061,-0.330245,1,0.8749048411846161,9.965314865112305,2.7343,160.47000122070312,,,,"21865"
"Anthony Volpe","NYY",145,598,532,119,65,31,4,19,71,74,52,0,152,9,4,1,7,23,5,0.223684,0.0869565,0.254181,0.342105,0.301508,0.404135,0.306526,0.705643,0.180451,6.47563,0.273973,,1.51876,66.9781,-5.88476,95.5684,1.51876,2,-1.6565747261047363,8.591710567474365,2.71757,133.13999938964844,,,,"27647"
"Leody Taveras","TEX",148,571,519,135,89,28,4,14,72,68,45,0,121,1,4,2,4,16,5,0.260116,0.0788091,0.211909,0.371901,0.318102,0.410405,0.315897,0.728507,0.150289,5.63072,0.311856,,0.0494181,68.3982,-1.17486,97.5852,0.0494181,7.3,-1.6027026884257793,9.398030757904053,2.71187,266.75,,,,"18900"
"Josh Lowe","TBR",132,523,474,123,74,30,3,16,66,71,43,2,143,2,4,0,5,25,2,0.259494,0.082218,0.273423,0.300699,0.321224,0.436709,0.325099,0.757933,0.177215,6.59523,0.335423,,3.25434,66.6454,2.92085,110.957,3.25434,5,10.120716571807861,-0.764991283416748,2.70485,80.27999877929688,,,,"19953"
"DJ LeMahieu","NYY",124,536,476,122,90,19,2,11,61,51,54,1,98,3,3,0,12,3,2,0.256303,0.100746,0.182836,0.55102,0.333955,0.37395,0.312717,0.707905,0.117647,3.20813,0.3,,-1.3691,62.7898,-2.51868,99.8596,-1.3691,8.4,-1.4592721834778786,10.369429349899292,2.70446,368.4700012207031,,,,"9874"
"Michael Busch","CHC",126,564,495,123,71,28,2,22,81,75,55,0,148,10,4,0,7,3,1,0.248485,0.0975177,0.262411,0.371622,0.333333,0.446465,0.337319,0.779798,0.19798,4.12559,0.306991,,-0.869975,77.5938,8.87365,112.231,-0.869975,-2,7.6759045124053955,0.0723104476928711,2.68813,388.80999755859375,,,,"26319"
"Bryan Reynolds","PIT",149,626,553,146,92,28,5,21,80,84,60,4,132,9,4,0,12,8,2,0.264014,0.0958466,0.210863,0.454545,0.34345,0.446655,0.339958,0.790105,0.18264,5.00044,0.309406,,-0.45386,87.4953,11.2209,111.641,-0.45386,3.4,8.573974430561066,-3.5003528594970703,2.63199,93.86000061035156,,,,"19326"
"Vaughn Grissom","BOS",128,560,503,143,99,30,4,10,75,67,42,1,89,12,3,0,12,11,3,0.284294,0.075,0.158929,0.47191,0.351786,0.419483,0.336752,0.771269,0.135189,5.43219,0.326781,,-0.237413,76.7798,8.54705,108.273,-0.237413,-4.2,5.3136783093214035,1.9728398323059082,2.62387,241,,,,"26031"
"Jeff McNeil","NYM",145,575,520,146,106,29,2,9,65,57,37,1,62,14,3,1,7,6,1,0.280769,0.0643478,0.107826,0.596774,0.343206,0.396154,0.324623,0.739359,0.115385,4.16375,0.303097,,-0.424077,73.0443,2.98394,107.313,-0.424077,-0.3,4.785453528165817,1.8127278685569763,2.61081,289.2799987792969,,,,"15362"
"Anthony Santander","BAL",144,607,549,141,79,33,1,28,78,88,47,1,130,7,4,0,12,3,1,0.256831,0.07743,0.214168,0.361538,0.321252,0.473588,0.339178,0.79484,0.216758,3.18743,0.286076,,-0.839154,84.4465,10.4871,118.438,-0.839154,-0.5,12.571085810661316,-7.190917015075684,2.59301,143.80999755859375,,,,"14551"
"Bryson Stott","PHI",141,581,529,136,96,26,2,12,69,65,43,1,107,3,5,1,8,21,3,0.257089,0.0740103,0.184165,0.401869,0.313793,0.381853,0.303375,0.695646,0.124764,5.62567,0.298795,,1.84734,63.5538,-7.2377,87.9835,1.84734,10.7,-6.801772117614746,12.834773540496826,2.57483,103.22000122070312,,,,"26294"
"Francisco Alvarez","NYM",128,483,422,94,56,17,0,21,59,71,51,1,129,7,3,0,16,2,1,0.222749,0.10559,0.267081,0.395349,0.3147,0.412322,0.316451,0.727022,0.189573,2.44479,0.265455,,-0.892757,58.0789,-0.771819,101.834,-0.892757,0.2,0.20491927862167358,9.073456957936287,2.56561,147.5,,,,"26121"
"Seiya Suzuki","CHC",136,562,492,134,81,27,4,22,74,72,61,3,125,3,6,0,8,6,6,0.272358,0.108541,0.22242,0.488,0.352313,0.477642,0.354156,0.829955,0.205285,4.16564,0.319088,,-2.4266,85.1769,16.7005,123.518,-2.4266,-1.2,13.947309494018555,-7.394885301589966,2.56209,114.55999755859375,,,,"30116"
"Ke'Bryan Hayes","PIT",124,515,473,121,79,27,4,11,61,56,38,1,103,2,2,0,12,11,4,0.255814,0.0737864,0.2,0.368932,0.312621,0.399577,0.308994,0.712199,0.143763,5.49612,0.304709,,-0.397517,58.7375,-4.01224,90.8835,-0.397517,12,-6.213937759399414,13.892269253730774,2.51474,161.86000061035156,,,,"18577"
"Patrick Bailey","SFG",105,420,380,86,56,19,1,10,44,46,34,0,113,3,2,1,7,2,1,0.226316,0.0809524,0.269048,0.300885,0.293556,0.360526,0.287594,0.654082,0.134211,3.05381,0.293436,,-0.738655,40.438,-10.7365,81.6828,-0.738655,13.3,-10.269395291805267,21.0160493850708,2.49806,999,,,,"27478"
"Lars Nootbaar","STL",136,504,426,103,58,24,2,19,76,60,68,2,102,2,7,1,6,8,1,0.241784,0.134921,0.202381,0.666667,0.343936,0.441315,0.338592,0.785251,0.199531,5.2082,0.269231,,0.207076,69.8719,8.46242,114.457,0.207076,-3.7,9.233560889959335,-1.848148226737976,2.44817,205.47000122070312,,,,"21454"
"Masyn Winn","STL",139,626,569,138,95,24,6,13,87,72,45,0,125,5,5,2,9,16,3,0.242531,0.071885,0.199681,0.36,0.301282,0.374341,0.295037,0.675623,0.13181,6.7977,0.286697,,0.816523,64.1415,-12.133,85.2585,0.816523,6.8,-10.615837633609772,13.700353145599365,2.43364,360.3900146484375,,,,"27479"
"Logan O'Hoppe","LAA",95,397,347,89,56,11,1,21,49,56,40,1,84,8,2,0,6,2,2,0.256484,0.100756,0.211587,0.47619,0.345088,0.475504,0.352794,0.820592,0.21902,2.78275,0.278689,,-1.23778,59.7207,11.3485,123.657,-1.23778,-6.5,10.01562750339508,0.7935037612915039,2.42289,156.9199981689453,,,,"24729"
"Christian Walker","ARI",142,588,517,131,77,30,2,22,73,81,59,2,122,7,5,0,12,7,1,0.253385,0.10034,0.207483,0.483607,0.335034,0.446809,0.336595,0.781843,0.193424,4.23307,0.28836,,-0.1085,80.5419,8.89751,110.555,-0.1085,7.2,7.57999661564827,-3.6024694442749023,2.39363,94.22000122070312,,,,"13419"
"Trevor Story","BOS",99,411,370,91,51,23,2,15,54,54,33,2,117,5,3,0,7,15,3,0.245946,0.080292,0.284672,0.282051,0.313869,0.440541,0.322783,0.754409,0.194595,6.25544,0.315353,,1.06342,51.5825,1.50457,98.5903,1.06342,5.1,0.3691747188568115,9.630423069000244,2.3896,173.80999755859375,,,,"12564"
"Harrison Bader","NYM",108,381,347,88,59,17,2,10,49,42,26,1,78,5,3,0,6,16,3,0.253602,0.0682415,0.204724,0.333333,0.312336,0.400576,0.309,0.712912,0.146974,6.22579,0.29771,,1.24801,43.4562,-2.96645,96.8395,1.24801,9.7,-0.24374854564666748,11.099911570549011,2.37653,387.9700012207031,,,,"18030"
"Jung Hoo Lee","SFG",118,524,476,137,96,29,4,8,56,62,39,4,38,4,1,4,5,2,7,0.287815,0.0744275,0.0725191,1.02632,0.346154,0.415966,0.330158,0.76212,0.128151,3.33285,0.299304,,-3.59474,68.9742,5.12784,110.217,-3.59474,0.9,3.037477970123291,2.8253380060195923,2.36427,255.27999877929688,,,,"sa3012640"
"Jorge Polanco","SEA",115,491,435,111,68,23,1,19,62,65,48,0,110,3,4,1,5,6,2,0.255172,0.0977597,0.224033,0.436364,0.330612,0.443678,0.334382,0.77429,0.188506,3.81194,0.296774,,-0.561066,66.3528,6.52732,114.107,-0.561066,-2.6,7.73847758769989,-0.7959140539169312,2.3558,262.55999755859375,,,,"13152"
"Luis Arraez","MIA",146,602,550,174,136,27,4,7,74,59,45,6,39,3,4,0,11,3,2,0.316364,0.0747508,0.064784,1.15385,0.368771,0.418182,0.340988,0.786953,0.101818,3.44313,0.32874,,-1.61567,84.6561,11.3059,113.276,-1.61567,-7.4,8.28563904762268,-5.188066005706787,2.35343,163.63999938964844,,,,"18568"
"Jazz Chisholm Jr.","MIA",110,439,397,99,60,17,3,19,62,61,35,0,122,3,3,1,3,21,6,0.24937,0.0797267,0.277904,0.286885,0.312785,0.450882,0.327432,0.763667,0.201511,6.72643,0.30888,,0.91243,56.7918,3.30219,104.188,0.91243,3.8,3.1903587579727173,5.413021683692932,2.34887,75.13999938964844,,,,"20454"
"Daulton Varsho","TOR",146,541,490,118,66,24,3,25,72,77,42,1,124,4,3,2,6,13,5,0.240816,0.077634,0.229205,0.33871,0.304267,0.455102,0.324057,0.759369,0.214286,5.48889,0.270349,,-0.365659,68.4708,2.55313,107.054,-0.365659,6.8,4.206969112157822,0.8365964889526367,2.33583,211.8300018310547,,,,"19918"
"Jeremy Peña","HOU",145,604,554,138,96,24,2,16,73,66,38,0,127,7,4,1,7,11,4,0.249097,0.0629139,0.210265,0.299213,0.303483,0.386282,0.300669,0.689764,0.137184,4.72609,0.293976,,-0.574735,64.7123,-8.88163,90.3005,-0.574735,3.8,-7.594444155693054,10.457848310470581,2.33188,220.86000061035156,,,,"21636"
"Coby Mayo","BAL",138,597,528,122,72,29,2,19,69,81,56,1,164,10,3,0,14,3,1,0.231061,0.0938023,0.274707,0.341463,0.314908,0.401515,0.312688,0.716423,0.170455,3.45089,0.295977,,-0.87768,69.9214,-2.81958,100.077,-0.87768,1.7,-0.8222825229167938,3.8935625553131104,2.32889,999,,,,"sa3014479"
"Max Kepler","MIN",122,491,433,103,56,24,2,21,66,65,49,1,101,5,4,0,5,4,1,0.237875,0.0997963,0.205703,0.485149,0.319756,0.448037,0.329652,0.767793,0.210162,4.30969,0.260317,,-0.461937,64.4241,4.5986,110.829,-0.461937,5.9,5.908895939588547,0.48774242401123047,2.30136,279.6400146484375,,,,"12144"
"Elly De La Cruz","CIN",139,616,563,136,80,25,8,23,92,87,49,3,191,2,1,1,9,39,10,0.241563,0.0795455,0.310065,0.256545,0.304065,0.436945,0.316676,0.74101,0.195382,8.48283,0.322857,,2.59296,74.1869,-0.869096,92.3179,2.59296,-1.5,-3.269465208053589,5.290123462677002,2.2936,23.139999389648438,,,,"26668"
"Spencer Torkelson","DET",152,656,576,140,73,33,1,33,91,94,67,1,155,7,6,0,16,3,0,0.243056,0.102134,0.23628,0.432258,0.326219,0.475694,0.342267,0.801914,0.232639,3.42857,0.271574,,-0.524948,92.9466,13.0169,117.989,-0.524948,-1.1,13.614913046360016,-13.151733994483948,2.26871,123.86000061035156,,,,"27465"
"Danny Jansen","TOR",88,297,262,64,34,15,0,15,40,47,27,1,59,6,2,0,4,0,1,0.244275,0.0909091,0.198653,0.457627,0.326599,0.473282,0.341803,0.799882,0.229008,1.8882,0.257895,,-0.930616,41.9665,5.77876,119.354,-0.930616,1.2,5.956818759441376,6.656349420547485,2.26399,248.52999877929688,,,,"16535"
"Oswald Peraza","NYY",118,506,463,113,77,19,2,15,61,62,33,0,117,9,1,0,8,18,6,0.24406,0.0652174,0.231225,0.282051,0.306324,0.390929,0.304911,0.697253,0.146868,5.6706,0.295181,,0.150622,55.9951,-5.65807,94.4491,0.150622,3.1,-3.214854523539543,8.677601337432861,2.25905,498.5299987792969,,,,"22823"
"Max Muncy","LAD",130,548,458,98,51,19,1,27,80,78,79,3,140,7,4,0,5,1,1,0.213974,0.144161,0.255474,0.564286,0.335766,0.436681,0.334479,0.772448,0.222707,2.75427,0.240678,,-1.25456,74.0999,7.32925,111.741,-1.25456,-4.8,6.716422200202942,-2.7864787578582764,2.25304,181.38999938964844,,,,"13301"
"Tyler O'Neill","BOS",107,401,355,95,56,20,1,18,57,60,38,0,106,5,3,0,7,9,2,0.267606,0.0947631,0.264339,0.358491,0.34414,0.48169,0.35415,0.82583,0.214085,4.97591,0.32906,,0.193037,60.7739,11.9144,120.332,0.193037,3.4,9.962103515863419,-1.0201940536499023,2.25025,227.1699981689453,,,,"15711"
"Jordan Lawlar","ARI",121,531,474,117,81,20,5,11,78,61,43,1,138,11,3,0,6,22,5,0.246835,0.0809793,0.259887,0.311594,0.322034,0.379747,0.308423,0.701781,0.132911,7.31559,0.323171,,1.25712,60.3105,-4.3888,91.6686,1.25712,2.7,-4.223489046096802,8.5531747341156,2.23516,311.05999755859375,,,,"29976"
"Andrew Stevenson",,139,489,447,117,79,23,5,10,63,61,31,1,122,9,1,1,4,24,4,0.261745,0.0633947,0.249489,0.254098,0.321721,0.402685,0.315448,0.724406,0.14094,7.50025,0.338608,,2.20248,58.3933,-1.18846,100.984,2.20248,1.2,2.779035449028015,2.996737241744995,2.23267,999,,,,"17932"
"Jake Burger","MIA",136,529,484,122,66,27,2,27,65,74,31,0,140,10,4,0,12,1,1,0.252066,0.0586011,0.26465,0.221429,0.308129,0.483471,0.336314,0.7916,0.231405,3.00302,0.29595,,-1.04653,72.3372,7.8816,110.143,-1.04653,-3.3,5.600834012031555,-1.356290340423584,2.21988,159.47000122070312,,,,"22275"
"Jack Suwinski","PIT",141,537,452,106,56,21,3,26,69,73,75,2,163,5,5,0,3,10,3,0.234513,0.139665,0.303538,0.460123,0.346369,0.466814,0.349131,0.813183,0.232301,5.02618,0.298507,,-0.298721,79.147,13.7167,117.791,-0.298721,-9.6,11.536748588085175,-7.626896381378174,2.21368,252.75,,,,"22244"
"Nolan Gorman","STL",132,504,450,108,62,18,0,28,73,80,49,1,162,3,2,0,3,5,1,0.24,0.0972222,0.321429,0.302469,0.31746,0.466667,0.335588,0.784127,0.226667,3.55056,0.305344,,-0.292757,68.6147,7.20526,112.443,-0.292757,-4.4,7.476566821336746,-2.548148274421692,2.20317,197.9199981689453,,,,"22263"
"Ryan McMahon","COL",148,588,521,125,74,27,2,22,73,74,61,1,167,3,3,0,13,5,3,0.239923,0.103741,0.284014,0.365269,0.321429,0.426104,0.323764,0.747532,0.18618,3.8596,0.307463,,-1.32184,74.276,2.63166,87.2297,-1.32184,10.5,-10.624311923980713,12.660493850708008,2.20005,227.94000244140625,,,,"15112"
"Spencer Steer","CIN",148,643,566,149,90,34,3,22,77,89,62,0,134,11,4,0,11,10,3,0.263251,0.096423,0.208398,0.462687,0.345257,0.45053,0.344704,0.795787,0.187279,4.46115,0.306763,,-0.522169,92.4063,14.0605,111.108,-0.522169,3.6,8.326084971427917,-8.212904453277588,2.19509,115.88999938964844,,,,"26323"
"Richie Palacios","TBR",122,498,434,108,70,27,3,8,63,60,50,0,82,7,4,3,8,9,3,0.248848,0.100402,0.164659,0.609756,0.333333,0.380184,0.315102,0.713518,0.131336,5.27177,0.287356,,-0.444785,59.325,-1.35341,104.028,-0.444785,1.2,1.9587319791316986,3.0298060178756714,2.18466,557.3599853515625,,,,"24589"
"Dominic Keegan","TBR",106,447,399,90,60,18,2,10,44,50,37,0,114,6,5,0,4,1,1,0.225564,0.0827741,0.255034,0.324561,0.297539,0.35589,0.287747,0.653429,0.130326,2.94592,0.285714,,-1.01571,43.0944,-11.37,85.0675,-1.01571,7.4,-9.013520002365112,15.612081050872803,2.17242,999,,,,"sa3020194"
"Austin Hays","BAL",136,543,499,132,82,30,2,18,74,68,36,1,127,5,3,0,10,4,2,0.264529,0.0662983,0.233886,0.283465,0.3186,0.440882,0.326345,0.759482,0.176353,3.9856,0.319328,,-0.984181,69.7557,3.59428,109.543,-0.984181,4,5.225022077560425,-1.9854497909545898,2.16272,315.2200012207031,,,,"19363"
"TJ Friedl","CIN",135,523,457,119,80,19,7,13,66,65,46,1,88,11,4,5,2,18,5,0.260394,0.0879541,0.16826,0.522727,0.339768,0.417943,0.329925,0.757711,0.157549,6.87205,0.294444,,0.441713,68.7416,5.01706,101.2,0.441713,0.7,1.2192983627319336,2.621663749217987,2.15926,156.4199981689453,,,,"19522"
"Zack Gelof","OAK",125,554,500,118,73,27,2,16,68,65,49,1,163,3,1,1,13,21,4,0.236,0.0884477,0.294224,0.300613,0.307414,0.394,0.305781,0.701414,0.158,5.92144,0.31677,,1.55625,61.7075,-5.79415,97.6296,1.55625,0.7,-0.017225027084350586,2.735567271709442,2.14801,133.1699981689453,,,,"29766"
"Ryan Jeffers","MIN",98,349,308,72,43,14,1,14,39,44,32,0,97,6,1,2,9,1,1,0.233766,0.0916905,0.277937,0.329897,0.317003,0.422078,0.321651,0.739081,0.188312,2.70482,0.292929,,-0.846193,43.4732,0.9496,105.283,-0.846193,1.8,1.3630962371826172,8.211669683456421,2.13718,251.11000061035156,,,,"24618"
"Masataka Yoshida","BOS",133,553,501,148,101,29,2,16,67,74,43,5,68,6,3,0,14,5,1,0.295409,0.0777577,0.122966,0.632353,0.356239,0.457086,0.348921,0.813325,0.161677,3.7935,0.314286,,-0.539321,81.409,14.0291,116.708,-0.539321,-1.8,10.531293869018555,-7.895678758621216,2.13637,184.94000244140625,,,,"31837"
"Yainer Diaz","HOU",108,432,407,108,69,20,1,18,52,68,18,0,85,3,4,0,15,1,1,0.265356,0.0416667,0.196759,0.211765,0.298611,0.452088,0.319716,0.7507,0.186732,2.62841,0.292208,,-0.915539,53.1178,0.481066,103.502,-0.915539,-2.1,0.897230863571167,5.836507797241211,2.13508,108.11000061035156,,,,"23003"
"Christopher Morel","CHC",135,546,492,119,66,22,5,26,77,82,45,0,168,4,3,2,9,10,4,0.24187,0.0824176,0.307692,0.267857,0.308824,0.465447,0.330479,0.774271,0.223577,6.07784,0.30897,,-0.574401,72.0157,5.48882,107.646,-0.574401,-3.8,4.597107887268066,-1.7938270568847656,2.1339,211.19000244140625,,,,"21897"
"Ceddanne Rafaela","BOS",130,557,521,136,86,29,6,15,76,76,23,0,133,8,4,1,11,20,8,0.261036,0.0412926,0.238779,0.172932,0.30036,0.426104,0.311611,0.726463,0.165067,7.13502,0.320955,,-0.278124,64.7383,-3.12886,90.8469,-0.278124,6.8,-6.386895060539246,8.846590518951416,2.13238,374,,,,"24262"
"Justin Foscue","TEX",113,511,449,111,64,31,2,14,69,71,47,0,86,12,3,0,10,6,4,0.247216,0.0919765,0.168297,0.546512,0.332681,0.418708,0.328089,0.751389,0.171492,4.26398,0.275568,,-1.43604,66.3851,4.12268,106.036,-1.43604,-0.5,2.2595252990722656,1.3775720596313477,2.09394,999,,,,"sa3014527"
"Ty France","SEA",151,633,562,149,103,30,1,15,74,70,40,1,107,27,4,0,18,1,1,0.265125,0.0631912,0.169036,0.373832,0.341232,0.402135,0.326878,0.743367,0.137011,2.38559,0.301802,,-1.52424,81.5975,4.47016,111.895,-1.52424,3.5,7.497514128684998,-8.129188537597656,2.08161,313.8299865722656,,,,"17982"
"Maikel Garcia","KCR",132,583,528,137,100,27,4,6,72,55,46,0,118,1,6,2,12,20,7,0.25947,0.0789022,0.202401,0.38983,0.316695,0.359848,0.297544,0.676544,0.100379,5.88098,0.319512,,-0.0871994,60.949,-10.0861,83.098,-0.0871994,10.8,-11.894175738096237,12.942122459411621,2.0797,218.05999755859375,,,,"22715"
"Jorbit Vivas","NYY",132,590,522,129,94,22,4,9,75,63,44,1,81,20,4,0,12,10,3,0.247126,0.0745763,0.137288,0.54321,0.327119,0.356322,0.304036,0.683441,0.109195,5.4929,0.275229,,-0.475938,64.8623,-7.02574,93.8431,-0.475938,3.4,-4.828498065471649,5.567842483520508,2.07264,999,,,,"sa3005511"
"Ezequiel Tovar","COL",143,588,552,143,90,32,4,17,75,76,28,0,142,5,2,1,12,11,4,0.259058,0.047619,0.241497,0.197183,0.29983,0.423913,0.311225,0.723743,0.164855,5.44071,0.318987,,-0.436042,68.1529,-3.49147,78.8239,-0.436042,10.1,-15.861646205186844,16.58148193359375,2.06878,197.61000061035156,,,,"24064"
"Jordan Walker","STL",152,625,561,151,96,26,2,27,67,84,50,0,140,10,4,0,12,10,4,0.269162,0.08,0.224,0.357143,0.3376,0.467023,0.346184,0.804623,0.197861,3.74991,0.311558,,-0.890311,90.5873,14.4347,119.546,-0.890311,-7.9,14.243880093097687,-14.789330005645752,2.06828,125.80999755859375,,,,"27475"
"Keibert Ruiz","WSN",125,509,470,126,84,25,0,17,53,60,32,1,53,5,2,0,11,2,1,0.268085,0.0628684,0.104126,0.603774,0.320236,0.429787,0.323818,0.750023,0.161702,2.08751,0.271144,,-0.946693,64.3199,2.30121,101.83,-0.946693,-6.2,0.2073422074317932,3.1511173248291016,2.0636,167.0800018310547,,,,"19610"
"Teoscar Hernández","LAD",147,614,566,149,92,26,1,30,78,107,37,1,173,7,4,0,6,8,3,0.263251,0.0602606,0.281759,0.213873,0.314332,0.471731,0.335004,0.786064,0.208481,3.88833,0.324251,,-0.706426,83.2921,8.47978,112.093,-0.706426,-2,8.492378115653992,-8.768077373504639,2.05782,143.44000244140625,,,,"13066"
"Mark Canha","DET",125,493,417,111,74,23,3,11,61,49,51,1,86,21,4,0,7,8,1,0.266187,0.103448,0.174442,0.593023,0.371197,0.414868,0.346966,0.786065,0.148681,5.19991,0.308642,,0.0606791,71.7755,11.7063,121.246,0.0606791,-3.3,12.610907174646854,-8.73430323600769,2.05684,419.5,,,,"11445"
"Justin Turner",,123,514,454,128,87,26,0,15,67,65,46,0,90,9,5,0,10,3,1,0.281938,0.0894942,0.175097,0.511111,0.356031,0.438326,0.345769,0.794357,0.156388,2.82432,0.319209,,-0.916206,74.3222,11.6943,114.523,-0.916206,4.5,8.028193295001984,-4.942975044250488,2.04908,268.3299865722656,,,,"5235"
"Endy Rodríguez","PIT",118,500,453,113,71,28,4,10,66,56,40,0,100,4,3,0,8,2,0,0.249448,0.08,0.2,0.4,0.314,0.395143,0.309084,0.709143,0.145695,4.67429,0.297688,,-0.486089,57.0641,-3.858,90.9438,-0.486089,0.4,-6.095718830823898,9.585772901773453,2.04615,999,,,,"25332"
"Brayan Rocchio","CLE",135,602,546,136,93,30,4,9,77,65,44,0,110,8,3,1,13,14,6,0.249084,0.0730897,0.182724,0.4,0.312812,0.368132,0.299715,0.680944,0.119048,5.62223,0.295349,,-0.849711,64.0211,-9.32907,90.8937,-0.849711,0.8,-7.418275535106659,7.4358022809028625,2.04132,487.4200134277344,,,,"23690"
"CJ Abrams","WSN",143,573,526,132,86,27,4,15,79,64,28,1,105,13,3,3,8,37,5,0.250951,0.0488656,0.183246,0.266667,0.303509,0.403042,0.305877,0.706551,0.152091,7.64557,0.286064,,4.31876,63.8694,-5.94736,89.8025,4.31876,-2.5,-2.9200119972229004,3.8161377906799316,2.03542,40.029998779296875,,,,"25768"
"Alek Thomas","ARI",136,537,492,127,83,25,7,12,69,63,34,1,109,5,4,2,7,9,3,0.25813,0.0633147,0.20298,0.311927,0.31028,0.410569,0.310806,0.720849,0.152439,6.10845,0.306667,,-0.398554,62.055,-3.37533,93.2666,-0.398554,5,-4.878034323453903,6.973104000091553,2.03271,328.1099853515625,,,,"23792"
"Oneil Cruz","PIT",111,475,428,105,63,18,5,19,70,67,43,1,134,2,2,0,5,15,5,0.245327,0.0905263,0.282105,0.320896,0.315789,0.443925,0.326138,0.759715,0.198598,6.79856,0.310469,,0.0651616,60.9387,3.0627,102.377,0.0651616,-2.6,1.4638085514307022,2.6358909606933594,2.02204,87.02999877929688,,,,"21711"
"Sal Frelick","MIL",116,545,496,135,99,23,5,8,68,65,39,2,78,7,2,1,7,13,5,0.272177,0.0715596,0.143119,0.5,0.332721,0.387097,0.314917,0.719817,0.114919,5.65173,0.308252,,-0.612223,64.8402,-1.56491,96.0216,-0.612223,2.9,-3.298350512981415,4.902498722076416,2.01093,290.1400146484375,,,,"29622"
"Matt Wallner","MIN",131,541,466,109,60,27,3,19,68,77,57,3,183,16,2,0,6,2,2,0.233906,0.10536,0.338262,0.311475,0.336414,0.427039,0.331809,0.763453,0.193133,3.90009,0.338346,,-1.44582,71.9536,6.03589,112.324,-1.44582,1.2,6.542768120765686,-4.763403654098511,2.01034,316.0799865722656,,,,"26466"
"Zach Neto","LAA",89,365,316,78,48,17,0,13,51,47,28,1,86,17,3,1,7,6,1,0.246835,0.0767123,0.235616,0.325581,0.337912,0.424051,0.33248,0.761963,0.177215,4.48785,0.295455,,0.0690506,48.7491,4.27595,109.577,0.0690506,-0.6,4.257561974227428,3.423368811607361,2.00254,268.2200012207031,,,,"31347"
