Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jarrod Cande","COL",0.0386,0.083,0.0462,5.96961,0.1911,0.1721,0,0,1,4.503,1.1676,0.7007,0.66329,0.202778,0.3832,,0.0502,0.653,5.877,3.4488,1.70407,1.825,0.145014,0.0850988,0.059915609657764435,0.286908,1.5508,0.30021,0.671002,0.371478,,5.79679,-0.0000999029,-0.000679999,999,,,,"sa3017813"
"Edgar Portes","BAL",0.0448,0.0732,0.0451,5.55831,0.3041,0.1481,0,0,1,4.563,1.0605,0.6564,0.61759,0.173556,0.55,,0.0441,0.7038,6.3342,4.95,1.27964,1.562,0.154241,0.120535,0.03370589017868042,0.267202,1.6105,0.286894,0.697685,0.37575,,5.7974,-0.0000999029,-0.000679999,999,,,,"sa3015386"
"Luis Serna","NYY",0.0443,0.0771,0.054,5.58909,0.1853,0.1733,0,0,1,4.583,1.1105,0.6627,0.62101,0.173222,0.4955,,0.0616,0.6456,5.8104,4.4595,1.30293,1.559,0.140868,0.108117,0.032751478254795074,0.275839,1.606,0.292253,0.691828,0.422985,,5.79847,-0.0000999029,-0.000679999,999,,,,"sa3016528"
"Jacob Meador","LAD",0.0481,0.0716,0.0494,5.607,0.2381,0.1621,0,0,1,4.544,1.0811,0.6616,0.623,0.183333,0.4895,,0.0659,0.7086,6.3774,4.4055,1.4476,1.65,0.155942,0.107724,0.048217423260211945,0.271047,1.5706,0.289914,0.691816,0.386955,,5.79881,-0.0000999029,-0.000679999,999,,,,"sa3020385"
"Johnathan Harmon","CIN",0.0429,0.0789,0.0506,5.80482,0.1754,0.1754,0,0,1,4.548,1.1696,0.6874,0.64498,0.184222,0.442,,0.0481,0.6157,5.5413,3.978,1.39299,1.658,0.135378,0.0971856,0.038192614912986755,0.288228,1.6116,0.302451,0.682727,0.445257,,5.80027,-0.0000999029,-0.000679999,999,,,,"sa3020452"
"Orlando Rodriguez",,0.0419,0.0748,0.0397,5.69637,0.356,0.137,0,0,1,4.542,1.1138,0.6709,0.63293,0.182444,0.4684,,0.0466,0.6401,5.7609,4.2156,1.36657,1.642,0.140929,0.103126,0.037802740931510925,0.276583,1.5822,0.290644,0.686852,0.366991,,5.80306,-0.0000999029,-0.000679999,999,,,,"sa3011421"
"Kevin Abel","CIN",0.0434,0.0783,0.0514,5.76351,0.1754,0.1754,0,0,1,4.585,1.0977,0.6816,0.64039,0.179556,0.5516,,0.0454,0.744,6.696,4.9644,1.3488,1.616,0.162268,0.120305,0.04196292906999588,0.275251,1.6493,0.299612,0.692242,0.42535,,5.8037,-0.0000999029,-0.000679999,999,,,,"sa3017879"
"Gabriel Cotto",,0.043,0.0777,0.0522,5.58207,0.2109,0.1679,0,0,1,4.624,1.1357,0.6641,0.62023,0.148333,0.5491,,0.0584,0.5563,5.0067,4.9419,1.01311,1.335,0.120307,0.11875,0.0015570968389511108,0.282759,1.6848,0.29813,0.691001,0.443997,,5.80471,-0.0000999029,-0.000679999,999,,,,"sa3007934"
"Deylen Miley",,0.042,0.0761,0.0435,5.66748,0.3041,0.1481,0,0,1,4.618,1.0638,0.6698,0.62972,0.163,0.6066,,0.0484,0.7227,6.5043,5.4594,1.19139,1.467,0.156496,0.131356,0.02514074742794037,0.268433,1.6704,0.292724,0.693801,0.393001,,5.80508,-0.0000999029,-0.000679999,999,,,,"sa3017366"
"Emmanuel Reyes","KCR",0.0406,0.0809,0.0479,5.88699,0.1911,0.1721,0,0,1,4.577,1.197,0.6961,0.65411,0.165444,0.4424,,0.0472,0.4903,4.4127,3.9816,1.10827,1.489,0.107123,0.0966572,0.010465368628501892,0.292851,1.6394,0.3006,0.670063,0.415256,,5.80546,-0.0000999029,-0.000679999,999,,,,"sa3019071"
"Jackson Finley","ATH",0.0405,0.0786,0.0468,5.63292,0.2727,0.1547,0,0,1,4.596,1.0984,0.6673,0.62588,0.153778,0.5571,,0.057,0.5971,5.3739,5.0139,1.0718,1.384,0.129917,0.121214,0.008703231811523438,0.275848,1.6555,0.29236,0.686149,0.408903,,5.81369,-0.0000999029,-0.000679999,999,,,,"sa3023406"
"Sandro Bargallo","MIA",0.039,0.0826,0.0521,5.66685,0.1919,0.1719,0,0,1,4.724,1.1142,0.676,0.62965,0.126444,0.6999,,0.0501,0.623,5.607,6.2991,0.890127,1.138,0.13188,0.148158,-0.016278579831123352,0.280372,1.8141,0.306323,0.695202,0.475821,,5.81426,-0.0000999029,-0.000679999,999,,,,"sa3009639"
"Jordano Perez",,0.0412,0.0807,0.0506,5.80536,0.1754,0.1754,0,0,1,4.583,1.166,0.6872,0.64504,0.169,0.4776,,0.0459,0.5583,5.0247,4.2984,1.16897,1.521,0.12182,0.104211,0.017608553171157837,0.287227,1.6436,0.299202,0.679744,0.423001,,5.81738,-0.0000999029,-0.000679999,999,,,,"sa3008690"
"Tanner McDougal","CHW",0.0375,0.0846,0.055,5.57532,0.1754,0.1754,0,0,1,4.619,1.0661,0.6616,0.61948,0.159,0.6104,,0.0579,0.7104,6.3936,5.4936,1.16383,1.431,0.1538,0.13215,0.02164970338344574,0.269851,1.6765,0.294389,0.698054,0.430074,,5.81758,-0.0000999029,-0.000679999,999,,,,"sa3017471"
"Juan Salas","STL",0.043,0.0788,0.0532,5.66982,0.1754,0.1754,0,0,1,4.515,1.1369,0.6681,0.62998,0.184556,0.4182,,0.0469,0.5716,5.1444,3.7638,1.36681,1.661,0.1266,0.0926246,0.03397565335035324,0.280723,1.5551,0.289137,0.684032,0.366591,,5.8178,-0.0000999029,-0.000679999,999,,,,"sa3016216"
"Jacob Bresnahan","SFG",0.0392,0.0828,0.0509,5.78556,0.1754,0.1754,0,0,1,4.671,1.1263,0.6845,0.64284,0.155,0.5849,,0.0455,0.6219,5.5971,5.2641,1.06326,1.395,0.133141,0.125219,0.007921203970909119,0.278746,1.7112,0.297607,0.687124,0.401082,,5.82888,-0.0000999029,-0.000679999,999,,,,"sa3023066"
"Braydon Tucker","PHI",0.0446,0.0754,0.0486,5.68071,0.234,0.163,0,0,1,4.505,1.131,0.6701,0.63119,0.188333,0.4207,,0.0516,0.6014,5.4126,3.7863,1.42952,1.695,0.133496,0.0933851,0.0401109904050827,0.280457,1.5517,0.29068,0.684454,0.388603,,5.82891,-0.0000999029,-0.000679999,999,,,,"sa3023249"
"Pedro Da Costa Lemos","SEA",0.0405,0.0751,0.0399,5.50908,0.3956,0.1286,0,0,1,4.588,1.1029,0.6547,0.61212,0.160556,0.5263,,0.0575,0.588,5.292,4.7367,1.11723,1.445,0.12816,0.114712,0.013448119163513184,0.275436,1.6292,0.289449,0.69388,0.427969,,5.8291,-0.0000999029,-0.000679999,999,,,,"sa3016781"
"Trevor Harrison","TBR",0.0391,0.0826,0.0504,5.78124,0.1853,0.1733,0,0,1,4.605,1.109,0.6828,0.64236,0.168667,0.5499,,0.044,0.6545,5.8905,4.9491,1.19022,1.518,0.142128,0.119414,0.022714443504810333,0.276483,1.6589,0.294966,0.686058,0.39656,,5.83185,-0.0000999029,-0.000679999,999,,,,"sa3023629"
"Noah Dean","BOS",0.0429,0.0761,0.0454,5.69196,0.2711,0.1551,0,0,1,4.724,1.0365,0.6754,0.63244,0.136222,0.7546,,0.068,0.7842,7.0578,6.7914,1.03923,1.226,0.166003,0.159738,0.006265878677368164,0.265674,1.7911,0.302008,0.697143,0.433822,,5.83677,-0.0000999029,-0.000679999,999,,,,"sa3020740"
"Danny Kirwin","BOS",0.0402,0.0727,0.0284,5.96754,0.4846,0.1096,0,0,1,4.635,1.1649,0.706,0.66306,0.157,0.5535,,0.0451,0.5821,5.2389,4.9815,1.05167,1.413,0.125588,0.119417,0.006170444190502167,0.288599,1.7184,0.305674,0.675564,0.436831,,5.83908,-0.0000999029,-0.000679999,999,,,,"sa3023553"
"Carter Spivey","CLE",0.0413,0.0806,0.0499,5.84127,0.1754,0.1754,0,0,1,4.579,1.1689,0.6907,0.64903,0.176444,0.4551,,0.0484,0.5654,5.0886,4.0959,1.24236,1.588,0.123477,0.0993885,0.024088233709335327,0.286811,1.624,0.297708,0.677789,0.415548,,5.83996,-0.0000999029,-0.000679999,999,,,,"sa3023477"
"Trennor O'Donnell","BOS",0.0401,0.0742,0.0307,5.99724,0.4376,0.1196,0,0,1,4.625,1.1653,0.7083,0.66636,0.162778,0.5326,,0.0492,0.594,5.346,4.7934,1.11528,1.465,0.128432,0.115157,0.013275668025016785,0.288212,1.6979,0.30505,0.673192,0.422762,,5.83999,-0.0000999029,-0.000679999,999,,,,"sa3023531"
"Juan Rojas","BAL",0.0442,0.0713,0.0394,5.56803,0.3939,0.1289,0,0,1,4.658,1.1015,0.6618,0.61867,0.146,0.6269,,0.0459,0.6205,5.5845,5.6421,0.989791,1.314,0.133212,0.134586,-0.001373976469039917,0.276398,1.7284,0.296859,0.699869,0.428435,,5.84188,-0.0000999029,-0.000679999,999,,,,"sa3016285"
"Jose Davila","STL",0.0425,0.0791,0.0527,5.6655,0.1829,0.1739,0,0,1,4.595,1.138,0.6727,0.6295,0.157778,0.516,,0.0551,0.5436,4.8924,4.644,1.05349,1.42,0.118303,0.112296,0.006006546318531036,0.28281,1.654,0.295024,0.684734,0.433693,,5.84369,-0.0000999029,-0.000679999,999,,,,"sa3015092"
"Luke Taggart","COL",0.0362,0.082,0.0351,6.19596,0.3131,0.1461,0,0,1,4.598,1.2083,0.7296,0.68844,0.184222,0.4656,,0.0461,0.6229,5.6061,4.1904,1.33784,1.658,0.135472,0.101261,0.03421051800251007,0.295695,1.6739,0.312297,0.666884,0.419154,,5.85067,-0.0000999029,-0.000679999,999,,,,"sa3017932"
"Eccel Correa","BAL",0.0434,0.0759,0.0466,5.69655,0.262,0.157,0,0,1,4.623,1.1595,0.6785,0.63295,0.151222,0.5369,,0.0521,0.5241,4.7169,4.8321,0.976159,1.361,0.113368,0.116137,-0.0027687624096870422,0.287432,1.6964,0.300201,0.685598,0.469486,,5.85117,-0.0000999029,-0.000679999,999,,,,"sa3021019"
"Jefrem Leon",,0.0408,0.0797,0.0466,5.83866,0.2274,0.1644,0,0,1,4.603,1.1507,0.6906,0.64874,0.168,0.5124,,0.0478,0.5892,5.3028,4.6116,1.14988,1.512,0.128003,0.111319,0.01668478548526764,0.284629,1.6631,0.299093,0.68107,0.417003,,5.85268,-0.0000999029,-0.000679999,999,,,,"sa3016019"
"Justin Lange","NYY",0.0441,0.0776,0.0539,5.6313,0.1754,0.1754,0,0,1,4.627,1.0506,0.6657,0.6257,0.173556,0.6001,,0.0567,0.7692,6.9228,5.4009,1.28179,1.562,0.166242,0.129695,0.036546364426612854,0.264621,1.6507,0.289698,0.699712,0.39446,,5.8547,-0.0000999029,-0.000679999,999,,,,"sa3014517"
"Teddy Stankiewicz",,0.0417,0.0786,0.0447,5.92182,0.2257,0.1647,0,0,1,4.521,1.1697,0.6966,0.65798,0.206333,0.3967,,0.048,0.6627,5.9643,3.5703,1.67053,1.857,0.146583,0.0877461,0.05883654206991196,0.286951,1.5664,0.30037,0.680843,0.394082,,5.85751,-0.0000999029,-0.000679999,999,,,,"sa657954"
"Aidan Curry","TEX",0.043,0.0782,0.0501,5.73516,0.1994,0.1704,0,0,1,4.57,1.0902,0.6752,0.63724,0.184667,0.516,,0.048,0.6997,6.2973,4.644,1.35601,1.662,0.153107,0.11291,0.040196940302848816,0.272142,1.6062,0.290083,0.690824,0.366638,,5.85975,-0.0000999029,-0.000679999,999,,,,"sa3015334"
"Liam Sullivan","WSN",0.0406,0.0814,0.0546,5.59566,0.1754,0.1754,0,0,1,4.617,1.0806,0.6628,0.62174,0.157444,0.6058,,0.0459,0.6529,5.8761,5.4522,1.07775,1.417,0.141412,0.131211,0.010201439261436462,0.272514,1.6864,0.292605,0.698237,0.403589,,5.86256,-0.0000999029,-0.000679999,999,,,,"sa3022952"
"Nick Krauth","TEX",0.0421,0.0766,0.0438,5.73642,0.2818,0.1528,0,0,1,4.557,1.1615,0.6786,0.63738,0.177889,0.4201,,0.0718,0.5459,4.9131,3.7809,1.29945,1.601,0.119794,0.0921878,0.02760588377714157,0.285725,1.5816,0.294379,0.677645,0.415177,,5.86294,-0.0000999029,-0.000679999,999,,,,"sa3015006"
"Alberto Pacheco","COL",0.0371,0.0845,0.0444,6.06618,0.1919,0.1719,0,0,1,4.626,1.2201,0.7177,0.67402,0.168333,0.4885,,0.0511,0.5534,4.9806,4.3965,1.13286,1.515,0.119628,0.105599,0.01402939110994339,0.298576,1.7086,0.312592,0.672739,0.44877,,5.86681,-0.0000999029,-0.000679999,999,,,,"sa3015421"
"Davis Polo","ATL",0.0454,0.0751,0.0469,5.86062,0.215,0.167,0,0,1,4.581,1.1746,0.6929,0.65118,0.174556,0.4687,,0.0431,0.5518,4.9662,4.2183,1.1773,1.571,0.120454,0.102314,0.018140152096748352,0.288656,1.6433,0.29916,0.67938,0.415963,,5.8675,-0.0000999029,-0.000679999,999,,,,"sa3019637"
"Connor Oliver","PIT",0.039,0.077,0.0374,5.76999,0.3816,0.1316,0,0,1,4.671,1.1476,0.6841,0.64111,0.146111,0.5926,,0.0501,0.5627,5.0643,5.3334,0.949544,1.315,0.120467,0.126868,-0.0064012035727500916,0.284884,1.7402,0.3017,0.687724,0.425187,,5.86862,-0.0000999029,-0.000679999,999,,,,"sa3023200"
"Blaze Pontes","ATH",0.0399,0.0763,0.0396,5.63094,0.375,0.133,0,0,1,4.587,1.1692,0.6709,0.62566,0.146444,0.5012,,0.0485,0.4249,3.8241,4.5108,0.847765,1.318,0.0926313,0.109265,-0.01663397252559662,0.289599,1.6704,0.295086,0.682077,0.459113,,5.86956,-0.0000999029,-0.000679999,999,,,,"sa3020486"
"Yunior Tur","ATH",0.0402,0.0756,0.0388,5.62905,0.3849,0.1309,0,0,1,4.586,1.0975,0.6662,0.62545,0.158444,0.5484,,0.0513,0.5774,5.1966,4.9356,1.05288,1.426,0.125905,0.119581,0.006323598325252533,0.275318,1.6459,0.2889,0.687954,0.397842,,5.87056,-0.0000999029,-0.000679999,999,,,,"sa3021045"
"Anderson Brito","HOU",0.0427,0.0761,0.0424,5.87952,0.2785,0.1535,0,0,1,4.618,1.0966,0.6934,0.65328,0.171667,0.5787,,0.0505,0.7075,6.3675,5.2083,1.22257,1.545,0.153205,0.125314,0.02789086103439331,0.27492,1.6753,0.297441,0.684267,0.395865,,5.87075,-0.0000999029,-0.000679999,999,,,,"sa3024232"
"Duque Hebbert","DET",0.0388,0.0754,0.034,5.75802,0.4393,0.1193,0,0,1,4.599,1.1448,0.6804,0.63978,0.167333,0.4881,,0.0503,0.542,4.878,4.3929,1.11043,1.506,0.117852,0.106132,0.011719934642314911,0.281929,1.6329,0.291671,0.681022,0.391216,,5.87301,-0.0000999029,-0.000679999,999,,,,"sa3021026"
"Adrian Florencio","PIT",0.0377,0.0826,0.0439,5.94207,0.2365,0.1625,0,0,1,4.621,1.1614,0.7011,0.66023,0.166556,0.5132,,0.0522,0.5773,5.1957,4.6188,1.1249,1.499,0.12493,0.111058,0.013871461153030396,0.286369,1.6746,0.300399,0.675375,0.401134,,5.8733,-0.0000999029,-0.000679999,999,,,,"sa3010569"
"Josh Knoth","MIL",0.0415,0.0804,0.0511,5.78025,0.1754,0.1754,0,0,1,4.617,1.1153,0.6842,0.64225,0.168667,0.5592,,0.0466,0.6516,5.8644,5.0328,1.16524,1.518,0.141131,0.121118,0.0200129896402359,0.278046,1.6745,0.296663,0.688489,0.42151,,5.87335,-0.0000999029,-0.000679999,999,,,,"sa3023420"
"Jason Savacool","STL",0.0414,0.0791,0.0487,5.73885,0.2216,0.1656,0,0,1,4.648,1.1566,0.6834,0.63765,0.144778,0.577,,0.0461,0.5191,4.6719,5.193,0.899653,1.303,0.111682,0.124139,-0.012456975877285004,0.287361,1.7336,0.301046,0.685997,0.468284,,5.87969,-0.0000999029,-0.000679999,999,,,,"sa3022856"
"Casey Anderson","ARI",0.0417,0.0801,0.0462,6.03027,0.1754,0.1754,0,0,1,4.669,1.1685,0.7134,0.67003,0.152889,0.5584,,0.0638,0.5701,5.1309,5.0256,1.02095,1.376,0.122103,0.119597,0.0025058910250663757,0.288747,1.7269,0.305556,0.669925,0.433473,,5.88044,-0.0000999029,-0.000679999,999,,,,"sa3022742"
"Victor Juarez","COL",0.0359,0.0861,0.0421,6.21981,0.1829,0.1739,0,0,1,4.573,1.2203,0.7314,0.69109,0.193333,0.4155,,0.0523,0.5995,5.3955,3.7395,1.44284,1.74,0.131096,0.0908594,0.04023616760969162,0.297257,1.6358,0.31004,0.662499,0.408522,,5.88421,-0.0000999029,-0.000679999,999,,,,"sa3016226"
"Jagger Haynes","SDP",0.0458,0.0757,0.0557,5.50989,0.1829,0.1739,0,0,1,4.597,1.0533,0.6526,0.61221,0.163556,0.6088,,0.0477,0.6886,6.1974,5.4792,1.13108,1.472,0.149793,0.132434,0.01735915243625641,0.267301,1.6621,0.288098,0.704406,0.395722,,5.885,-0.0000999029,-0.000679999,999,,,,"sa3020876"
"Drew McDaniel","CHW",0.0359,0.0862,0.0516,5.75181,0.1754,0.1754,0,0,1,4.541,1.1544,0.679,0.63909,0.187333,0.4368,,0.0479,0.5846,5.2614,3.9312,1.33837,1.686,0.128738,0.0961903,0.03254789859056473,0.284594,1.5912,0.294445,0.686415,0.39988,,5.88671,-0.0000999029,-0.000679999,999,,,,"sa3020384"
"Javi Rivera","CIN",0.0425,0.0794,0.0492,5.87646,0.1754,0.1754,0,0,1,4.535,1.1449,0.6921,0.65294,0.201333,0.4283,,0.0571,0.6758,6.0822,3.8547,1.57787,1.812,0.149019,0.0944432,0.05457552522420883,0.282719,1.5732,0.297424,0.682318,0.400036,,5.88841,-0.0000999029,-0.000679999,999,,,,"sa3018184"
"Bryan Perez","COL",0.0355,0.0866,0.0429,6.20244,0.1754,0.1754,0,0,1,4.675,1.221,0.7352,0.68916,0.157111,0.5358,,0.0674,0.5635,5.0715,4.8222,1.0517,1.414,0.120535,0.11461,0.005925141274929047,0.299867,1.7568,0.317466,0.664739,0.486851,,5.89152,-0.0000999029,-0.000679999,999,,,,"sa3016515"
"Nestor Lorant","CIN",0.0413,0.0734,0.0323,5.87457,0.4212,0.1232,0,0,1,4.574,1.1233,0.6923,0.65273,0.192,0.5059,,0.0469,0.7119,6.4071,4.5531,1.40719,1.728,0.155641,0.110603,0.0450371652841568,0.279344,1.6292,0.298752,0.688694,0.403029,,5.89708,-0.0000999029,-0.000679999,999,,,,"sa3011640"
"Shane Panzini","KCR",0.0394,0.0777,0.036,5.97042,0.3445,0.1395,0,0,1,4.651,1.1363,0.7044,0.66338,0.16,0.5761,,0.05,0.613,5.517,5.1849,1.06405,1.44,0.1318,0.123866,0.00793377310037613,0.282318,1.7124,0.300224,0.677237,0.397276,,5.89878,-0.0000999029,-0.000679999,999,,,,"sa3018257"
"Lorenzo Encarnacion","ARI",0.0416,0.0803,0.0459,6.04935,0.1754,0.1754,0,0,1,4.645,1.1841,0.7149,0.67215,0.160111,0.5178,,0.0588,0.539,4.851,4.6602,1.04094,1.441,0.116039,0.111475,0.004564046859741211,0.291048,1.7019,0.303918,0.66791,0.422869,,5.89972,-0.0000999029,-0.000679999,999,,,,"sa3015498"
"Alex McFarlane","PHI",0.0444,0.0773,0.0527,5.69286,0.1754,0.1754,0,0,1,4.621,1.0965,0.6765,0.63254,0.155889,0.604,,0.052,0.6298,5.6682,5.436,1.04272,1.403,0.136291,0.130708,0.005583226680755615,0.276545,1.7005,0.295854,0.690839,0.451678,,5.90144,-0.0000999029,-0.000679999,999,,,,"sa3020633"
"Henry Lalane","NYY",0.0437,0.0749,0.0464,5.61735,0.2868,0.1518,0,0,1,4.643,1.1089,0.6657,0.62415,0.165778,0.5674,,0.0524,0.6391,5.7519,5.1066,1.12637,1.492,0.137648,0.122205,0.015442609786987305,0.275626,1.6763,0.293048,0.699759,0.407699,,5.90279,-0.0000999029,-0.000679999,999,,,,"sa3016066"
"McCade Brown","COL",0.0353,0.0861,0.0398,6.27318,0.2043,0.1693,0,0,1,4.621,1.2048,0.7382,0.69702,0.184222,0.4859,,0.0521,0.6354,5.7186,4.3731,1.30768,1.658,0.137503,0.10515,0.03235230594873428,0.295077,1.6907,0.312737,0.664787,0.418546,,5.90457,-0.0000999029,-0.000679999,999,,,,"sa3017812"
"Alexander Cornielle","MIL",0.0424,0.0789,0.0509,5.72139,0.1919,0.1719,0,0,1,4.544,1.0957,0.6733,0.63571,0.192778,0.4693,,0.0572,0.673,6.057,4.2237,1.43405,1.735,0.148107,0.103279,0.04482833296060562,0.272732,1.565,0.286485,0.688512,0.362631,,5.90609,-0.0000999029,-0.000679999,999,,,,"sa3011779"
"Aneury Lora","SEA",0.0394,0.0783,0.0437,5.65326,0.3206,0.1446,0,0,1,4.61,1.1246,0.671,0.62814,0.163111,0.5381,,0.0485,0.569,5.121,4.8429,1.05742,1.468,0.123427,0.116725,0.006702825427055359,0.279515,1.6627,0.292131,0.691396,0.428977,,5.90872,-0.0000999029,-0.000679999,999,,,,"sa3019365"
"Jose Dicochea","ATH",0.0401,0.0792,0.0463,5.66568,0.267,0.156,0,0,1,4.621,1.0732,0.6706,0.62952,0.154333,0.6046,,0.0582,0.624,5.616,5.4414,1.03209,1.389,0.135036,0.130837,0.004198223352432251,0.271133,1.6778,0.288964,0.689045,0.399837,,5.91321,-0.0000999029,-0.000679999,999,,,,"sa3011497"
"Eliazar Dishmey","MIA",0.0362,0.0856,0.0464,5.98599,0.1862,0.1732,0,0,1,4.634,1.1529,0.7065,0.66511,0.168778,0.5394,,0.0479,0.604,5.436,4.8546,1.11976,1.519,0.130341,0.116401,0.013940446078777313,0.284899,1.6923,0.300594,0.677055,0.406558,,5.91449,-0.0000999029,-0.000679999,999,,,,"sa3019181"
"Hancel Rincon","STL",0.0423,0.0796,0.052,5.73138,0.1754,0.1754,0,0,1,4.515,1.1637,0.6758,0.63682,0.187667,0.3916,,0.0479,0.5044,4.5396,3.5244,1.28805,1.689,0.111717,0.0867331,0.024983391165733337,0.285536,1.5553,0.288474,0.680429,0.375608,,5.91585,-0.0000999029,-0.000679999,999,,,,"sa3009629"
"Drew Dowd","TBR",0.0399,0.0814,0.051,5.68512,0.201,0.17,0,0,1,4.625,1.127,0.6738,0.63168,0.159778,0.5517,,0.0522,0.5692,5.1228,4.9653,1.03172,1.438,0.12307,0.119286,0.003783777356147766,0.280272,1.6787,0.293799,0.690648,0.413544,,5.91689,-0.0000999029,-0.000679999,999,,,,"sa3023509"
"Ryan Birchard","MIL",0.0411,0.08,0.0483,5.83614,0.201,0.17,0,0,1,4.62,1.0928,0.6883,0.64846,0.177111,0.5766,,0.046,0.7094,6.3846,5.1894,1.23032,1.594,0.15355,0.124805,0.028744585812091827,0.273378,1.6694,0.29435,0.690213,0.38984,,5.91792,-0.0000999029,-0.000679999,999,,,,"sa3023449"
"Jervis Alfaro","CLE",0.0401,0.0799,0.0439,5.93937,0.2398,0.1618,0,0,1,4.617,1.1689,0.7019,0.65993,0.174333,0.4922,,0.0524,0.574,5.166,4.4298,1.16619,1.569,0.124323,0.106606,0.017717137932777405,0.28703,1.6611,0.299202,0.676907,0.416945,,5.91861,-0.0000999029,-0.000679999,999,,,,"sa3022113"
"Conor Grady",,0.04,0.0794,0.0431,5.89194,0.2637,0.1567,0,0,1,4.631,1.1668,0.6982,0.65466,0.162,0.5332,,0.0482,0.5482,4.9338,4.7988,1.02813,1.458,0.118376,0.115137,0.0032390430569648743,0.288127,1.7,0.300892,0.680016,0.438003,,5.92028,-0.0000999029,-0.000679999,999,,,,"sa3017534"
"Erick Rodriguez","DET",0.0379,0.0842,0.0496,5.85756,0.1754,0.1754,0,0,1,4.643,1.1551,0.6939,0.65084,0.158444,0.5365,,0.0484,0.5299,4.7691,4.8285,0.987698,1.426,0.114129,0.11555,-0.0014214813709259033,0.284641,1.6916,0.295765,0.67881,0.421306,,5.92116,-0.0000999029,-0.000679999,999,,,,"sa3015155"
"Hiro Wyatt","KCR",0.0387,0.082,0.0428,6.06717,0.2208,0.1658,0,0,1,4.665,1.1733,0.7168,0.67413,0.157,0.5603,,0.0514,0.5596,5.0364,5.0427,0.998751,1.413,0.119957,0.120107,-0.0001500546932220459,0.289468,1.7336,0.304582,0.671687,0.420235,,5.92338,-0.0000999029,-0.000679999,999,,,,"sa3023613"
"Kyle Scott","CLE",0.0402,0.0783,0.0402,5.93226,0.295,0.15,0,0,1,4.591,1.1503,0.6985,0.65914,0.185889,0.4757,,0.0484,0.6121,5.5089,4.2813,1.28674,1.673,0.133326,0.103616,0.029710300266742706,0.282844,1.626,0.295025,0.679111,0.38078,,5.93114,-0.0000999029,-0.000679999,999,,,,"sa3023049"
"Jackson Fristoe","NYY",0.043,0.0787,0.0521,5.72805,0.1754,0.1754,0,0,1,4.627,1.0889,0.6775,0.63645,0.176222,0.5768,,0.0459,0.696,6.264,5.1912,1.20666,1.586,0.150421,0.12466,0.025761835277080536,0.271933,1.6657,0.291397,0.696411,0.405744,,5.93347,-0.0000999029,-0.000679999,999,,,,"sa3022104"
"Zach Mort",,0.0408,0.0722,0.03,5.79726,0.4846,0.1096,0,0,1,4.545,1.1336,0.6816,0.64414,0.195556,0.4409,,0.0491,0.6222,5.5998,3.9681,1.4112,1.76,0.136898,0.0970077,0.03988998383283615,0.279556,1.5745,0.289766,0.686465,0.362641,,5.9343,-0.0000999029,-0.000679999,999,,,,"sa3008172"
"Starlyn Castillo",,0.0404,0.0809,0.048,5.85693,0.1985,0.1705,0,0,1,4.651,1.1439,0.6947,0.65077,0.156778,0.5616,,0.0645,0.5716,5.1444,5.0544,1.01781,1.411,0.122898,0.120748,0.0021500736474990845,0.284206,1.7055,0.299444,0.68021,0.445009,,5.93969,-0.0000999029,-0.000679999,999,,,,"sa3011608"
"Luis Rodriguez","HOU",0.0416,0.0729,0.0321,5.93064,0.4311,0.1211,0,0,1,4.639,1.1455,0.7021,0.65896,0.162778,0.5647,,0.052,0.5959,5.3631,5.0823,1.05525,1.465,0.128454,0.121729,0.006725594401359558,0.284787,1.7102,0.301114,0.680087,0.437046,,5.94089,-0.0000999029,-0.000679999,999,,,,"sa3021816"
"Sean Linan","LAD",0.045,0.0685,0.032,5.77701,0.4574,0.1154,0,0,1,4.611,1.1111,0.683,0.64189,0.174,0.5561,,0.0528,0.6569,5.9121,5.0049,1.18126,1.566,0.142464,0.120603,0.021860763430595398,0.277629,1.6672,0.295503,0.691346,0.41514,,5.94138,-0.0000999029,-0.000679999,999,,,,"sa3019270"
"Patrick Copen","LAD",0.0464,0.0748,0.0496,5.7915,0.1919,0.1719,0,0,1,4.625,1.1186,0.6864,0.6435,0.167333,0.5715,,0.0533,0.6373,5.7357,5.1435,1.11514,1.506,0.137795,0.123568,0.014227032661437988,0.279636,1.6901,0.297683,0.689433,0.438414,,5.94161,-0.0000999029,-0.000679999,999,,,,"sa3023283"
"Alonzo Tredwell","HOU",0.0424,0.0785,0.0465,5.89968,0.2092,0.1682,0,0,1,4.65,1.1255,0.6996,0.65552,0.158222,0.6062,,0.0456,0.6178,5.5602,5.4558,1.01914,1.424,0.13286,0.130366,0.002494633197784424,0.281502,1.7317,0.300194,0.683424,0.446104,,5.94317,-0.0000999029,-0.000679999,999,,,,"sa3023524"
